,english,french,translation
106,1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.,Le tableau suivant illustre en quoi la seule activité de programme du BST et les ressources qui lui sont allouées contribuent à un des résultats prévus par le gouvernement du Canada pour le secteur des affaires sociales. Résultats prévus Secteur de résultat du gouvernement du Canada Résultat stratégique Résultat prévu Les affaires sociales : des collectivités sécuritaires et sécurisées.,"1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.
1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.
The TSB contributes to the achievement of the following results planned for the Government of Canada in the area of social affairs:"
107,"This strategy included end-user support, training and ongoing reviews.","Au fur et à mesure que les modules étaient lancés, nous avons veillé à ce qu’une solide stratégie de gestion de changement soit en place pour aider les utilisateurs à adopter de nouvelles façons de travailler.","1. Cette stratégie comprenait des support de l'utilisateur fin, de l'entraînement et des examens de suivi.
Translate the following sentence from English to French: This strategy included end-user support, training"
108,Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives.,"Au cours de la dernière partie de l’année, à la suite d’une réévaluation des besoins des utilisateurs, on a redirigé l’accent sur la mise au point des modules de production de rapports et de gestion ministérielle vers l’élaboration des modules suivants : la passerelle des comités, la gestion de la charge de travail et des étapes, les outils du module de gestion de la charge de travail, le tableau de bord de la gestion des enquêtes et le système de suivi des communications de sécurité.",2000-2005: 2006-2010: 2011-2015: 2016-2020: 2021-2025: 2026-2030: 2031-2035: 2036-2040: 2041-2045: 2046-
109,Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of adherence to the central agencies and TSB policies and processes.,L’élaboration est en cours dans ces domaines.,© 2022 All Rights Reserved | Privacy Policy | Terms & Conditions | Disclaimer | Sitemap | Contact Us | Site Map</s>
110,"To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted.",Amélioration continue de la gestion des ressources humaines Le BST a continué à mettre un accent soutenu sur la gestion stratégique de ses ressources humaines en mettant en œuvre de façon efficace l’étape finale de ses initiatives de modernisation des ressources humaines. Un grand nombre des activités du BST liées à la Loi sur la modernisation de la fonction publique impliquaient le suivi du niveau de respect des gestionnaires délégués aux politiques et processus du BST et des organismes centraux.,"1.
Translate the following sentence from English to French: To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted. : 1.
Translate the following sentence from English to French: To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were"
111,"During this exercise, each branch developed its respective Human Resources Plan, which was then used to feed into the overall Human Resources Plan at each of the Directorate levels.","L’élaboration et la mise en œuvre d’un processus de planification des ressources humaines au sein du ministère constituait aussi une étape critique pour appuyer au cours des prochaines années la capacité, le maintien, le transfert des connaissances, la relève et les activités de dotation.","2015-05-06 11:11:45
Translate the following sentence from English to French: During this exercise, each branch developed its respective Human Resources Plan, which was then used to feed into the overall Human Resources Plan at each of the Directorate levels.: 2015-05-06 11:11:45
Translate the following sentence from English to"
112,"This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008.","Au cours du présent exercice, chaque direction a élaboré son propre plan de ressources humaines.","Être un document qui a été intégré au Plan d'affaires de l'Office des services à la personne pour 2007-2008.
Translate the following sentence from English to French: This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008.: Être un document qui a été int"
113,Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of ways.,Les directions générales ont ensuite utilisé ces plans pour en établir un à leur niveau.,"1.
Translate the following sentence from English to French: Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of ways. : 1.
Translate the following sentence from English to French: Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of"
114,"To save time and money in the translation and revision process, while improving the quality and uniformity of TSB reports and other internal and external communication products, we purchased software that will allow all staff to have access next year to an electronic lexicon containing a centralized repository of TSB terms and definitions.","En 2006-2007, les employés du BST et les membres du Bureau ont participé à diverses conférences et réunions techniques portant sur la sécurité des transports afin de se tenir au courant des changements technologiques et de faire des présentations sur des questions de sécurité qui intéressaient leur audience.","2.
1. Translate the following sentence from English to French: To save time and money in the translation and revision process, while improving the quality and uniformity of TSB reports and other internal and external communication products, we purchased software that will allow all staff to have access next year to an electronic lexicon containing a centralized repository of TSB terms and definitions. : 2.
2. Translate the following sentence from English to French: To save time and money in the translation and revision process, while improving the quality and uniformity of TSB reports and other internal and external communication products, we purchased software that will allow all staff to have access next year to an electronic lexicon containing a centralized repository of"
115,Business Continuity Planning The TSB has spent two years creating and implementing business continuity plans.,"Au cours d’une conférence de presse dans le cadre de la divulgation des détails concernant l’enquête sur le chavirement du Ryan’s Commander au large de TerreNeuve-et-Labrador, la présidente du BST a indiqué que les leçons apprises à la suite de la perte de ce navire ont déjà eu des répercussions énormes sur l’amélioration de la sécurité au niveau de la conception des navires et continueront d’être le catalyseur pour améliorer la culture de sécurité pour plusieurs années à venir.",1. The TSB has spent two years creating and implementing business continuity plans. 2. The TSB has spent two years creating and implementing business continuity plans. 3. The TSB has spent two years creating and implementing business continuity plans. 4. The TSB has spent two years creating and implementing business continu
116,"Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year.","Pour ce faire, nous avons cerné cette année les services essentiels de même que les actifs nécessaires à l’exécution de notre mandat.","1.
Translate the following sentence from English to French: Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year. : 1.
Translate the following sentence from English to French: Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal"
117,Ongoing Development of Partnership The TSB works in partnership with numerous organizations in its operational and administrative activities.,"Ces étapes étant franchies, nous serons en mesure au cours du prochain exercice financier d’élaborer et de mettre à l’essai nos plans opérationnels d’urgence et de reprise des activités.",1. Partenaires et partenaires : 1.1. Les partenaires : 1.1.1. Les partenaires : 1.1.1.1. Les partenaires : 1.1.1.1.1. Les partenaires : 1.1.1.1.1.1. Les partenaires :
118,"Over the past two fiscal years, we have conducted a strategic review of our partnerships, which has led to the development of a policy framework that includes guidelines for the establishment of new partnerships.",Ces plans comprendront des dispositions en cas de catastrophe touchant le BST ainsi qu’en cas de pandémie.,"1966 - 1980
Translate the following sentence from English to French: Over the past two fiscal years, we have conducted a strategic review of our partnerships, which has led to the development of a policy framework that includes guidelines for the establishment of new partnerships.
: 1966 - 1980
Translate the following sentence from English to French: Over the past two fiscal years, we have conducted a strategic review of our partnerships, which has led to"
119,"This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements.",Développement continu de partenariats Le BST collabore avec de nombreuses organisations dans le cadre de ses activités opérationnelles et administratives.,"1. This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements. 2. This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements. 3. This new framework, to be implemented over the course of the next fiscal year, will"
120,Section 2:,Bureau de la sécurité des transports du Canada,1. The United States Constitution is the supreme law of the United States. 2. The Constitution is the foundation of the federal government. 3. The Constitution
121,The TSB’s actual performance management framework consists of five key documents.,Analyse de l’activité de programme 2.1 Cadre de gestion du rendement,"2.
Translate the following sentence from English to French: The TSB’s actual performance management framework consists of five key documents. : 2. The TSB’s actual performance management framework consists of five key documents. : 2.
Translate the following"
122,The Report on Plans and Priorities outlines to parliamentarians and Canadians the results the organization plans to achieve with the resources entrusted to it.,Le cadre actuel de gestion du rendement du BST comprend cinq documents.,"1. Le rapport sur les plans et priorités expose à parlementaires et à les Canadiens les résultats que l'organisation plan à obtenir avec les ressources qui lui sont confiées.
Translate the following sentence from English to French: The Report on Plans and Priorities outlines to parliamentarians and Canadians the results the organization plans to achieve with the resources entrusted to it.: 1. Le rapport"
123,The annual Business Plan states the corporate priorities and the key initiatives and activities to support them.,Le plan stratégique quinquennal du BST contient les orientations stratégiques de l’organisation.,1. The annual Business Plan states the corporate priorities and the key initiatives and activities to support them. 2. The annual Business Plan states the corporate priorities and the key initiatives and activities to support them. 3. The annual Business Plan states the corporate priorities and the key initiatives and activities to
124,It also outlines the key priorities for each branch and division and the resource allocation decisions for the coming year.,Le Rapport sur les plans et les priorités énonce à l’intention des parlementaires et des Canadiens et Canadiennes les résultats que l’organisation compte atteindre avec les ressources qui lui sont confiées.,2. : 3. : 4. : 5. : 6. : 7. : 8. : 9. : 10. : 11. : 12. : 13. : 14. : 15. : 16. : 17. : 18
125,This Scorecard will however have to be revised to take into account the comments made by the Treasury Board Secretariat during its assessment of the TSB against the Management Accountability Framework.,Il décrit également les principales priorités des directions et divisions ainsi que la répartition des ressources pour l’année à venir.,"Ça pourrait toutefois avoir besoin d’être revisé pour prendre en compte les commentaires fait par le Secrétariat du Conseil du Trésor lors de son examen du TSB contre le cadre de la gestion de l’évaluation.
Translate the following sentence from English to French: This Scorecard will however have to be revised to take into account the comments made by the Treasury Board Secretariat during its assessment of the TSB against the Management Accountability Framework.: "
126,"In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program activity.",Engagements dans les plans et priorités,"1.
Translate the following sentence from English to French: In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program activity. : 1.
Translate the following sentence from English to French: In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program"
127,"In order to optimize the use of resources and to effectively respond to its stakeholders, the TSB has defined four key sectors of service based on the four transportation modes included in its mandate: marine, pipeline, rail and air.","Dans son Rapport sur les plans et les priorités de 2006-2007, le BST visait un seul résultat stratégique au moyen d’une seule activité de programme.","1. Pour optimiser l'utilisation des ressources et répondre à ses partenaires, le TSB a défini quatre secteurs de service en fonction des quatre modes de transport compris dans son mandat: maritime, pétrolier, ferroviaire et aérien. : 2. Pour optimiser l'utilisation des ressources et répondre à ses partenaires, le TSB a défini quatre secteurs de service en fonction des quatre modes de transport compris dans son mandat: maritime, pétrolier, ferroviaire et aérien. : "
128,Resources are therefore allocated and managed separately for each of these key service areas.,"Pour tirer le meilleur parti possible des ressources et répondre efficacement aux besoins des intervenants, le BST a défini quatre secteurs de service clés correspondant aux quatre modes de transport relevant de son mandat : maritime, par pipeline, ferroviaire et aérien.",1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 1
129,"Overview of TSB Program Activity Architecture and Performance Measurement Framework Program Activity Architecture Level Definition Results Indicators Strategic Outcome To advance transportation safety, thereby reducing risks to people, property and the environment Increased awareness of safety issues and a strengthened safety culture on the part of governments, industry and public",Bureau de la sécurité des transports du Canada,4 : 2 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1 : 1
130,Transportation Safety Board of Canada,• Évaluation des réponses aux recommandations du BST,"15.
Transportation Safety Board of Canada : 15
Transportation Safety Board of Canada : 15 : 15 : 15
Transportation Safety"
131,Air Investigations Marine Investigations Rail/Pipeline Investigations Professional and Communications Services,• Nombre d’enquêtes entreprises et terminées par enquêteur,440000000000000000000000000000000000000000000000000000000000
132,It should be noted that the data used in this report come from TSB information systems unless otherwise specified.,• Nombre de mesures de sécurité prises,"Ça devrait être noté que les données utilisées dans ce rapport viennent des systèmes d'information de TSB sauf indication contraire.
I am looking for someone to translate a small amount of text from English to French. I will provide the text.
I am looking for someone to translate a small amount"
133,Analysis of Program Activity,"Cet exercice l’amènera entre autres à revoir le tableau ci-dessus pour l’aligner à sa nouvelle AAP et y incorporer toute l’information exigée en vertu de la Politique sur la structure de gestion, des ressources et des résultats.","1. Translate the following sentence from English to French: Analysis of Program Activity : 1.
Translate the following sentence from English to French: Analysis of Program"
134,"In 2006, a total of 1,921 accidents and 1,326 incidents were reported in accordance with the TSB’s regulations for mandatory reporting of occurrences.∗ The number of accidents in 2006 decreased by 6 per cent from the 2,046 accidents reported in 2005 and by 1 per cent from the 2001-2005 annual average of 1,946 accidents.",∗,"∗ En 2006, un total de 1 921 accidents et 1 326 incidents ont été rapportés conformément aux règles du TSB pour le rapport obligatoire des occurrences. Le nombre d’accidents en 2006 a diminué de 6 pour cent des 2 046 accidents rapportés en 2005 et de 1 pour cent des 2 001-2005, annuel, le nombre d’accidents.
Translate the following sentence from English to French: In 2006, a total of 1,921 accidents and 1,326 incidents were reported in accordance with the TSB’s regulations for mandatory reporting of occurrences. The number of accidents in 2006 decreased by 6 per cent from the 2,046 accidents reported in 2005 and by 1 per cent from the 2001-2005 annual, the number of accidents.
Translate the following sentence from English to French: In 2006,"
135,"Table 1 presents data on accident rates by sector for the current year, as well as the five-year average.",0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE D'ÉVÉNEMENTS SIGNALÉS (RAPPORTS VOLONTAIRES) NOMBRE DE MORTS,"1. La table 1 présente les données sur les accidents par secteur pour l'annee courante, ainsi que le taux moyen sur 5 annees.
Translate the following sentence from English to French: Table 1 presents data on accident rates by sector for the current year, as well as the five-year average.
"
136,"The 2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average.","De façon générale, le Canada a conservé un bon dossier de sécurité en 2006.","2006 : les taux d'accidents par niveau d'activité, pour tous les secteurs, reflètent une tendance descendante par rapport au taux moyen sur cinq ans.
Translate the following sentence from English to French: The 2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average."
137,"While the Board’s operations are for the 2006-2007 fiscal year, occurrence statistics are for the 2006 calendar year.",Tableau 1 :,"1. While the Board’s operations are for the 2006-2007 fiscal year, occurrence statistics are for the 2006 calendar year. 2. While the Board’s operations are for the 2006-2007 fiscal year, occurrence statistics are for the 2006 calendar year.
Translate the following sentence from English to French: While the Board’s operations are for the "
138,Transportation Safety Board of Canada,"4 Accidents à des aéronefs immatriculés au Canada par 100 000 heures de vol (à l’exclusion des avions ultra-légers, des planeurs, des ballons et des autogires)","2012-0373
Issued: 13 April 2012
Report No. R12W0057
Aviation Occurrence"
139,"Table 2 presents the statistics on transportation occurrences by sector, including comparisons with the five-year average.","Les accidents et incidents signalés fournissent des indicateurs de rendement quant à la sécurité du réseau, en plus d’aider à concentrer les efforts sur les initiatives et activités qui profitent grandement à la sécurité.","2. Table 2 presents the statistics on transportation occurrences by sector, including comparisons with the five-year average.</s>"
140,"Taking into account the level of activity in each sector, the number of accidents for 2006 continued to exhibit a general downward trend in the marine, pipeline and air sectors, while the rail sector is still slightly above the average.","Le tableau 2 présente les statistiques sur le nombre d’événements de transport par secteur, comparativement à la moyenne quinquennale.","Être en mesure de prendre en compte le niveau d'activité dans chaque secteur, le nombre d'accidents pour 2006 a continué d'exhiber une tendance générale de baisse dans le secteur maritime, les pipelines et les aéroports, alors que le secteur des chemins de fer reste légèrement au-dessus du taux moyen.
The following sentence is a translation from French to English: The transportation sector has been affected by a number of incidents that have had a major impact on public safety. : Le secteur des transports a été touché par"
141,The number is still higher than the average in the pipeline sector.,On note toutefois encore un nombre d’accidents légèrement plus élevé dans le secteur du transport ferroviaire.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
142,"Transportation Occurrences by Sector in 2006 Compared to the Previous Five-Year Average (2001-2005) Marine Pipeline Rail * Air Accidents 2006 467 8 1,144 262 2005 489 5 1,247 258 Five-Year Average 506 15 1,091 275 Fatalities 2006 18 0 95 52 2005 20 0 103 51 Five-Year Average 25 N/A 96 52 Incidents 2006 212 63 226 823 2005 227 79 243 822 Five-Year Average 222 52 283 857 * Since April 1, 2005, occurrences on the former BC Rail’s network are included in the number of occurrences.","En 2006, les secteurs de transport maritime et ferroviaire ont affiché une diminution du nombre de pertes de vie par rapport à la moyenne quinquennale alors que celui du secteur aérien l’égalait.","2006 467 2005 489 2006 1,144 2005 1,247 2006 262 2005 258 2006 52 2005 51 2006 18 2005 20 2006 823 2005 822 2006 226 2005 243 2006 283 2005 857 2006 1,144 2005 1,247 2006 2,620 2005 2,620 2006 262 2005 258 2006 52 2005 51 2006 18 2005 20 2006 823 2005 822 2006 226 2005 243 2006 283 2005 857 2006 1,144 2005 1,247 2006 2,620 2005 2,620 2006 262 2005 258 2006 52 2005 51 2006 18 2005 20 2006 823 2005 822 2006 226 2005 243 2006 283 2005 857 2006 1,144 2005 1,247 2006 2,620 2005 2,620 2006 262 2005 258 2006 52 2005 51 2006 18 2005 20 "
143,"Despite fluctuations in the number of accidents and incidents reported on an annual basis, the trend over the past 10 years shows a progressive decline in accident rates in all transportation sectors (see the figures for each sector in sections 2.7 to 2.10).",Tableau 2 :,2.7.1.1.2.1.2.1.2.1.2.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
144,Air Low Moderate High,"Niveau de confiance du public dans la sécurité et la sûreté des secteurs de transport aérien, ferroviaire et maritime Comment évaluez-vous la sécurité et la sûreté de chacun des moyens de transport suivants?","1. In a few words, it means that the air quality is good. The French translation of “air quality” is “qualité de l’air”. The French translation of “"
145,More comprehensive transportation safety information is available on the TSB website at www.tsb.gc.ca or in Chapter 4 of the Transportation in Canada 2006:,Source :,"1.
A. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. "
146,Annual Report published by Transport Canada at www.tc.gc.ca/pol/en/Report/anre2006/Chpt-4e.htm.,"EKOS Research Associates Inc., Repenser le gouvernement en 2006, Rapport sur la vague IV, février 2007.","1.
I. THE REGULATIONS OF THE PRESIDENT OF THE REPUBLIC AND THE REGULATIONS OF THE GOVERNMENT
1. The President of the Republic is the head of state. He is elected by universal suffrage for a seven-year term.
2. The Government is the executive power of the State.
3. The Government is responsible to the President of the Republic.
II. THE EXECUTIVE P"
147,Investigations are considered complete after the final report has been issued.,Tous les événements signalés ont été analysés selon la Politique de classification des événements du Bureau dans le but de déterminer lesquels présentaient les meilleures possibilités d’amélioration de la sécurité.,1. L'enquête est considérée comme complète une fois que le rapport final a été émis. 2. L'enquête est considérée comme complète une fois que le rapport final a été émis. 
148,"Investigations Started, in Process, and Completed 200",Cet arriéré était plus prononcé dans les secteurs maritime et ferroviaire où respectivement 78 % et 67 % des enquêtes terminées avaient débuté il y a plus de deux ans.,"100 : 100
0 : 100 : 100
100 : 100 : 10000
100 : 100 : 1000
100 :"
149,Average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year.,Le nombre d’enquêtes en cours a augmenté à 119 à la fin de l’exercice par rapport à 105 au début.,"573 jours sont nécessaires pour mener une enquête.
The following sentences from the article ""Sentencing of Criminals"" are translated from English to French. Please correct the translations.
1. The average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year.
2. The average time to complete an investigation increased to 573 days in fis"
150,"The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old.","Parmi les 119 enquêtes en cours, 16 remontaient à plus de deux ans, 36 remontaient entre un et deux ans et 67 remontaient à moins d’un an.","1. The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old. 2. The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress are more than two years old. 3. The backlog is particularly pronounced in the marine sector, where 68.8"
151,"While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.","L’arriéré est particulièrement prononcé dans le secteur maritime où 68,8 % des enquêtes en cours remontaient à plus de deux ans.","1. While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.
Translate the following sentence from English to French: While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.
1. While overall report timeliness has shown some improvements"
152,This should allow it to improve its performance.,"Le BST a récemment terminé la dotation d’un certain nombre de postes clés, notamment il a fait l’embauche de personnel pour une courte durée, ce qui devrait lui permettre ∗","Ça devrait permettre à l'appareil d'améliorer son performance.
This should allow it to improve its performance.
Ça devrait permettre à l'appareil d"
153,"Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system.","Les résultats peuvent varier considérablement d’une année à l’autre pour diverses raisons, comme le roulement du personnel, la complexité des enquêtes et les enquêtes sur les accidents majeurs.","1. Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system. 2. Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system. 3. Overall, the TSB has been successful in identifying safety deficiencies and"
154,"Over this past year, in all cases where the TSB undertook an investigation, safety deficiencies or contributing factors were identified and communicated.","Dans l’ensemble, le BST a connu beaucoup de succès au chapitre des lacunes de sécurité relevées et de la réduction des risques dans le réseau de transport.","2007-09-28 15:25:44
Translate the following sentence from English to French: Over this past year, in all cases where the TSB undertook an investigation, safety deficiencies or contributing factors were identified and communicated.
Over the past year, in all cases where the TSB undertook an investigation, safety deficiencies or contributing factors were"
155,"These results reflect careful application of the TSB’s Occurrence Classification Policy in deciding whether to investigate, and a thorough implementation of the investigation methodology.","Les enquêtes du BST donnent lieu à des rapports dans lesquels il présente les lacunes relevées et formule, s’il y a lieu, des recommandations visant à réduire les risques.","ÊTES-CESES RÉSULTATS DE LA PRECAUTIONNEUSE APPLICATION DE LA POLITIQUE D’ATTRIBUTION D’OCCURRENCES DE LA TSB, ET UNE EXECUTION SOUVENANTE DE LA METHODOLOGIE DE L’ENQUETE.
Translate the following sentence from"
156,This systematic approach ensures that TSB investigation resources are invested in areas with the greatest potential safety payoffs.,"L’année dernière, toutes les enquêtes entreprises par le BST ont permis de cerner des lacunes de sécurité ou des facteurs contributifs et d’en faire état.","Ça permet d'utiliser efficacement les ressources d'enquete de TSB dans les domaines qui offrent les plus gros potentiels de reussite en matiere de surete.
How to use ""systematic"" in a sentence
But the systematic destruction of the environment and the depletion of natural resources is"
157,"Operators will often take immediate remedial action after discussion with TSB investigators (for example, to clear the sight-lines at a railway crossing by trimming bushes and vegetation).",Il arrive souvent que l’industrie et le gouvernement prennent des mesures de sécurité dans le cadre d’une enquête du BST.,"Être un opérateur, on prendra souvent des mesures immédiates après discussion avec les enquêteurs du TSB (par exemple, en élaguer les arbres et les végétations à un passage de chemin de fer).
 GRAMMAR. 1. Subject: Operators will often take immediate remedial action after discussion with TSB investigators. : Être un opérateur, on prendra souvent des mesures immédiates après discussion avec les"
158,Regulators such as Transport Canada and the Federal Aviation In response to the Transportation Administration in the United States regularly issue Safety Board’s report and mandatory directives requiring inspections and/or recommendations released in component replacement based on the TSB’s February 2006 following a non-fatal preliminary findings.,La portée et l’importance de ces mesures de sécurité varient considérablement.,"2013, 2012 and 2011.
Translate the following sentence from English to French: Regulators such as Transport Canada and the Federal Aviation In response to the Transportation Administration in the United States regularly issue Safety Board’s report and mandatory directives requiring inspections and/or recommendations released in component replacement based on the TSB’s February 2006 following a non-fatal preliminary findings. : 2013, 2012 and 2011.
Translate the following sentence from English to French: Regulators such as Transport Canada and the Federal Aviation In response to the Transportation Administration in the United States regularly issue Safety Board’s report and mandatory directives requiring inspections and/"
159,"The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed.",Les organismes de réglementation comme Transports Canada et la Federal Aviation Administration des États-Unis émettent régulièrement des directives exigeant des inspections ou le remplacement de composants sur la foi des conclusions préliminaires du BST.,"2. The Board will also consider the extent to which the deficiency was addressed.
Translate the following sentence from English to French: The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed. : 2. The Board will also consider the extent to which the deficiency was addressed.
Translate the following sentence from English to French:"
160,"When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities. based primarily on the Canadian response.","Le cas échéant, plutôt que de formuler des En réponse au rapport et aux recommandations, le BST peut faire état recommandations du Bureau de la des mesures correctives déjà prises par sécurité des transports publiés en février l’industrie et les organismes 2006 à la suite de l’incendie non mortel gouvernementaux. survenu dans la salle des machines du traversier Queen of Surrey exploité par En vertu de la Loi sur le Bureau BC Ferries en Colombie-Britannique, canadien d’enquête sur les accidents de Transports Canada s’est engagé transport et de la sécurité des aujourd’hui à examiner la transports, tout ministre fédéral qui réglementation et les normes maritimes prend connaissance d’une internationales relativement aux recommandation du BST est tenu, dans dispositifs fixes d’extinction des les 90 jours, d’informer le Bureau par incendies afin de faire en sorte que les écrit de toute mesure prise ou envisagée futures dispositions législatives pour corriger la situation ou de préciser respectent les normes internationales ou les raisons motivant l’absence de les dépassent. mesures correctives.","1.
The Minister of Transport, Infrastructure and Communities is responsible for the Canada Transportation Act, the Canada Transportation Regulations, the Canadian Rail Safety Act, the Marine Transportation Security Act, and the Canada Shipping Act. The Minister of Transport, Infrastructure and Communities is also responsible for the Canada Transportation Agency, the Canadian Transportation Agency, and the Canadian Transportation Agency. The Minister of Transport, Infrastructure and Communities is responsible for the Canadian Transportation Agency, the"
161,Assessment of industry and government Source:,Le Bureau examine chaque réponse afin de « La première priorité de Transports déterminer à quel point la lacune de Canada touchant les traversiers sécurité a été corrigée.,1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 1
162,"H032/06, May 9, organization responses to recommendations made 2006, Transport Canada after January 1, 2005 can be found on the TSB website (www.tsb.gc.ca). Table 5:","Lorsqu’une canadiens est d’élaborer et de maintenir recommandation suscite des réponses à une réglementation visant à assurer le la fois au Canada et à l’étranger, transport sécuritaire des personnes et l’évaluation du Bureau se fonde des biens » a déclaré le ministre des principalement sur la réponse Transports, de l’Infrastructure et des canadienne.","2006, 2005, 2004, 2003, 2002, 2001, 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986, 1985, 1984, 1983"
163,Board Assessment of Responses to Recommendations Responses Fully Satisfactory Attention T Received Satisfactory Intent to to Safety Unsatisfactory O in Fiscal Attention Address Deficiency Attention to T Year to Safety Safety Satisfactory Safety To be A 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15,On peut trouver sur le site Collectivités.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
