,english,french,translation
104,"I submit, for tabling in Parliament, the 2006-2007 Departmental Performance Report for the Transportation Safety Board of Canada.","Je soumets, aux fins de dépôt au Parlement, le Rapport ministériel sur le rendement de 2006-2007 du Bureau de la sécurité des transports du Canada.","2007-06-05
[EN] - Translate: I submit, for tabling in Parliament, the 2006-2007 Departmental Performance Report for the Transportation Safety Board of Canada. : 2007-06-05
I submit, for tabling in Parliament, the 2006-2007 Departmental Performance"
105,"Implementing and Sustaining the TSB Investigation and Information Management System The TSB has invested substantial resources, time and effort in the development of an internal information system to better manage its business while meeting government requirements with respect to information management and technology.","aussi composer avec un taux de roulement élevé dans certains secteurs de soutien fonctionnel des Services intégrés, en raison de la forte demande pour de tels spécialistes dans la fonction publique. Le BST doit veiller à être adéquatement préparé à combler toute lacune qui apparaît et à assurer le transfert efficace des connaissances aux nouveaux employés.","2010-018408
Implementing and Sustaining the TSB Investigation and Information Management System
The TSB has invested substantial resources, time and effort in the development of an internal information system to better manage its business while meeting government requirements with respect to information management and technology. The system is a key component of the TSB's modernization strategy. The system was implemented in 2007 and has been operational since. However, the system is not fully functional and the TSB is not satisfied with its performance. The TSB has been unable to achieve"
106,1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.,Le tableau suivant illustre en quoi la seule activité de programme du BST et les ressources qui lui sont allouées contribuent à un des résultats prévus par le gouvernement du Canada pour le secteur des affaires sociales. Résultats prévus Secteur de résultat du gouvernement du Canada Résultat stratégique Résultat prévu Les affaires sociales : des collectivités sécuritaires et sécurisées.,"1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.
The TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.
1.6 Link to the Government of Canada Results
The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned"
107,"This strategy included end-user support, training and ongoing reviews.","Au fur et à mesure que les modules étaient lancés, nous avons veillé à ce qu’une solide stratégie de gestion de changement soit en place pour aider les utilisateurs à adopter de nouvelles façons de travailler.","2008-09-05
[EN] - Translate: This strategy included end-user support, training and ongoing reviews. : 2008-09-05
[ES]"
108,Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives.,"Au cours de la dernière partie de l’année, à la suite d’une réévaluation des besoins des utilisateurs, on a redirigé l’accent sur la mise au point des modules de production de rapports et de gestion ministérielle vers l’élaboration des modules suivants : la passerelle des comités, la gestion de la charge de travail et des étapes, les outils du module de gestion de la charge de travail, le tableau de bord de la gestion des enquêtes et le système de suivi des communications de sécurité.","2002-01-08
[EN] - Translate: Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives. : 2002-01-08
[FR] - Translate: Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management"
109,Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of adherence to the central agencies and TSB policies and processes.,L’élaboration est en cours dans ces domaines.,"05-08-02101
[EN] - Translate: Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of adherence to the central agencies and TSB policies and processes. : 05-08-02101
[EN] - Translate: The Act to establish the Transparency Board (TSB) received Royal Assent on December 1"
110,"To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted.",Amélioration continue de la gestion des ressources humaines Le BST a continué à mettre un accent soutenu sur la gestion stratégique de ses ressources humaines en mettant en œuvre de façon efficace l’étape finale de ses initiatives de modernisation des ressources humaines. Un grand nombre des activités du BST liées à la Loi sur la modernisation de la fonction publique impliquaient le suivi du niveau de respect des gestionnaires délégués aux politiques et processus du BST et des organismes centraux.,"1. To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted.
[EN] - Translate: To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted. : 1. To ensure the required level of"
111,"During this exercise, each branch developed its respective Human Resources Plan, which was then used to feed into the overall Human Resources Plan at each of the Directorate levels.","L’élaboration et la mise en œuvre d’un processus de planification des ressources humaines au sein du ministère constituait aussi une étape critique pour appuyer au cours des prochaines années la capacité, le maintien, le transfert des connaissances, la relève et les activités de dotation.",1. Human Resources Plan for the Directorate: This plan covers all the staff of the Directorate and provides the Human Resources Strategy for the Directorate. : 2. Human Resources Plan for the Division: This plan covers all the staff of the Division and provides the Human Resources Strategy for the Division. : 3. Human Resources Plan for the Branch: This plan covers all the staff of the Branch and provides the
112,"This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008.","Au cours du présent exercice, chaque direction a élaboré son propre plan de ressources humaines.","1. This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008.
[EN] - Translate: This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008. : 1. This resulted in an overall Human"
113,Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of ways.,Les directions générales ont ensuite utilisé ces plans pour en établir un à leur niveau.,"1023035
[FR] - Translate: Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of ways.
The TSB continues to raise public awareness about its mission and mandate in a number of ways.
The TSB continues to raise public awareness about its mission"
114,"To save time and money in the translation and revision process, while improving the quality and uniformity of TSB reports and other internal and external communication products, we purchased software that will allow all staff to have access next year to an electronic lexicon containing a centralized repository of TSB terms and definitions.","En 2006-2007, les employés du BST et les membres du Bureau ont participé à diverses conférences et réunions techniques portant sur la sécurité des transports afin de se tenir au courant des changements technologiques et de faire des présentations sur des questions de sécurité qui intéressaient leur audience.",2000-2001 : 2001-2002 : 2002-2003 : 2003-2004 : 2004-2005 : 2005-2006 : 2006-2007 : 2007-2008 : 2008-2009 : 2009-2010 : 2010-2011 : 2011-2012 : 2012-2013 : 2
115,Business Continuity Planning The TSB has spent two years creating and implementing business continuity plans.,"Au cours d’une conférence de presse dans le cadre de la divulgation des détails concernant l’enquête sur le chavirement du Ryan’s Commander au large de TerreNeuve-et-Labrador, la présidente du BST a indiqué que les leçons apprises à la suite de la perte de ce navire ont déjà eu des répercussions énormes sur l’amélioration de la sécurité au niveau de la conception des navires et continueront d’être le catalyseur pour améliorer la culture de sécurité pour plusieurs années à venir.","3.1 Business continuity planning : 3.1.1 Business continuity planning : 3.1.1.1 Business continuity planning
The TSB has spent two years creating and implementing business continuity plans.
3.1 Business continuity planning
The TSB has spent two"
116,"Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year.","Pour ce faire, nous avons cerné cette année les services essentiels de même que les actifs nécessaires à l’exécution de notre mandat.","1. Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year.
[FR] - Translate: Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year. : 1. Having completed these steps, we"
117,Ongoing Development of Partnership The TSB works in partnership with numerous organizations in its operational and administrative activities.,"Ces étapes étant franchies, nous serons en mesure au cours du prochain exercice financier d’élaborer et de mettre à l’essai nos plans opérationnels d’urgence et de reprise des activités.",1. The TSB works in partnership with the following organizations in its operational activities: a) The Canadian Transportation Agency (the Agency) is the TSB's principal partner in the area of transportation safety. The TSB and the Agency work closely together in the investigation of transportation safety incidents and in the development of recommendations to improve transport
118,"Over the past two fiscal years, we have conducted a strategic review of our partnerships, which has led to the development of a policy framework that includes guidelines for the establishment of new partnerships.",Ces plans comprendront des dispositions en cas de catastrophe touchant le BST ainsi qu’en cas de pandémie.,"2010-2011 : We have developed a partnerships policy framework that includes guidelines for the establishment of new partnerships. : 2011-2012 : We have conducted a strategic review of our partnerships, which has led to the development of a policy framework that includes guidelines for the establishment of new partnerships. : 2012-2013 : We have conducted a strategic review of our partnerships, which has led to"
119,"This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements.",Développement continu de partenariats Le BST collabore avec de nombreuses organisations dans le cadre de ses activités opérationnelles et administratives.,"13/12/2018 - 15:28
[EN] - Translate: This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements. : 13/12/2018 - 15:28
[FR] - Translate: This new framework, to"
120,Section 2:,Bureau de la sécurité des transports du Canada,2.2.1.2.1: 2.2.1.2.1.1: 2.2.
121,The TSB’s actual performance management framework consists of five key documents.,Analyse de l’activité de programme 2.1 Cadre de gestion du rendement,"2009-09-24 00:00:00.000
[EN] - Translate: The TSB’s actual performance management framework consists of five key documents. : 20"
122,The Report on Plans and Priorities outlines to parliamentarians and Canadians the results the organization plans to achieve with the resources entrusted to it.,Le cadre actuel de gestion du rendement du BST comprend cinq documents.,"2005-2006
[FR] - Translate: The Report on Plans and Priorities outlines to parliamentarians and Canadians the results the organization plans to achieve with the resources entrusted to it. : 2005-2006
[FR] - Translate: The Report on Plans and Priorities outlines to parliamentarians and Canad"
123,The annual Business Plan states the corporate priorities and the key initiatives and activities to support them.,Le plan stratégique quinquennal du BST contient les orientations stratégiques de l’organisation.,"12/2017 - 12/2018.
[FR] - Translate: The annual Business Plan states the corporate priorities and the key initiatives and activities to support them. : 12/2017 - 12/20"
124,It also outlines the key priorities for each branch and division and the resource allocation decisions for the coming year.,Le Rapport sur les plans et les priorités énonce à l’intention des parlementaires et des Canadiens et Canadiennes les résultats que l’organisation compte atteindre avec les ressources qui lui sont confiées.,"1.1.1. The purpose of the plan is to outline the key priorities for each branch and division and the resource allocation decisions for the coming year.
[EN] - Translate: It also outlines the key priorities for each branch and division and the resource allocation decisions for the coming year. : "
125,This Scorecard will however have to be revised to take into account the comments made by the Treasury Board Secretariat during its assessment of the TSB against the Management Accountability Framework.,Il décrit également les principales priorités des directions et divisions ainsi que la répartition des ressources pour l’année à venir.,"2008-05-22 - The Treasury Board Secretariat has advised the TSB that the TSB Scorecard will have to be revised to take into account the comments made by the Treasury Board Secretariat during its assessment of the TSB against the Management Accountability Framework.
[EN] - Translate: This Scorecard will however have to be revised to take into account the comments made by the Treasury Board Secretariat during"
126,"In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program activity.",Engagements dans les plans et priorités,"2.1.1.1.1 - Translate
[EN] - Translate: In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program activity. : 2.1.1.1.1 - Translate
[ES] - Translate: En su informe de planes y prioridades de "
127,"In order to optimize the use of resources and to effectively respond to its stakeholders, the TSB has defined four key sectors of service based on the four transportation modes included in its mandate: marine, pipeline, rail and air.","Dans son Rapport sur les plans et les priorités de 2006-2007, le BST visait un seul résultat stratégique au moyen d’une seule activité de programme.","1. Air transportation: The TSB provides advice and recommendations to the Minister of Transport on air transportation matters, in particular with respect to safety, security, environment and the economic efficiency of the air transportation system. : 2. Marine transportation: The TSB provides advice and recommendations to the Minister of Transport on marine transportation matters, in particular with respect to safety, security, environment and the economic efficiency of the marine transportation system. : 3. Pipeline transportation: The TSB provides advice and recommendations to the Minister of Transport on pipeline transportation matters,"
128,Resources are therefore allocated and managed separately for each of these key service areas.,"Pour tirer le meilleur parti possible des ressources et répondre efficacement aux besoins des intervenants, le BST a défini quatre secteurs de service clés correspondant aux quatre modes de transport relevant de son mandat : maritime, par pipeline, ferroviaire et aérien.",4.1.1.1.1.3.1.2.1.1.1.1.1.2.1.1.1.1.1.1.1.1.1.1.1.
129,"Overview of TSB Program Activity Architecture and Performance Measurement Framework Program Activity Architecture Level Definition Results Indicators Strategic Outcome To advance transportation safety, thereby reducing risks to people, property and the environment Increased awareness of safety issues and a strengthened safety culture on the part of governments, industry and public",Bureau de la sécurité des transports du Canada,"100,000 people (including 1,000 TSB staff) are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff are aware of the TSB and its mandate. TSB staff"
130,Transportation Safety Board of Canada,• Évaluation des réponses aux recommandations du BST,"2018-003
This is a report on an occurrence involving a Cessna 172M aircraft, which overran the runway"
131,Air Investigations Marine Investigations Rail/Pipeline Investigations Professional and Communications Services,• Nombre d’enquêtes entreprises et terminées par enquêteur,"1989-2005
In 1989, the company was created under the name of Air Investigations. Its mission was to provide technical and logistical support to the aviation industry.
In 2005,"
132,It should be noted that the data used in this report come from TSB information systems unless otherwise specified.,• Nombre de mesures de sécurité prises,1) The following abbreviations are used in this report: - MF: Motor vehicle; - MFG: Motor vehicle manufacturer; - MFR: Motor vehicle repairer; - RV: Recreational vehicle; - RFR: Recreational vehicle repairer; - TSB
133,Analysis of Program Activity,"Cet exercice l’amènera entre autres à revoir le tableau ci-dessus pour l’aligner à sa nouvelle AAP et y incorporer toute l’information exigée en vertu de la Politique sur la structure de gestion, des ressources et des résultats.","2010
[EN] - Translate: Analysis of Program Activity : 2010
The analysis of program activity"
134,"In 2006, a total of 1,921 accidents and 1,326 incidents were reported in accordance with the TSB’s regulations for mandatory reporting of occurrences.∗ The number of accidents in 2006 decreased by 6 per cent from the 2,046 accidents reported in 2005 and by 1 per cent from the 2001-2005 annual average of 1,946 accidents.",∗,"1,921 2006 1,326 2006 1,921 2006 1,946 2001-2005 1,921 2006 1,326 2006 1,921 2006 1,946 2001-2005 1,326 2006 1,326 2006 1,326 2001-2005
[EN] - Translate: In 2006, a total of 1,921 accidents and 1,326 incidents were reported in accordance with the TSB’s regulations for mandatory reporting of occurrences∗. The number of accidents in 2006 decreased by 6 per cent from the 2,046 accidents reported in 2005 and by 1 per cent from the 2001-2005 annual average of"
135,"Table 1 presents data on accident rates by sector for the current year, as well as the five-year average.",0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE D'ÉVÉNEMENTS SIGNALÉS (RAPPORTS VOLONTAIRES) NOMBRE DE MORTS,1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.1.2.
136,"The 2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average.","De façon générale, le Canada a conservé un bon dossier de sécurité en 2006.","2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average.
[EN] - Translate: The 2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average. : The 2006 accident rates, per activity level for"
137,"While the Board’s operations are for the 2006-2007 fiscal year, occurrence statistics are for the 2006 calendar year.",Tableau 1 :,1. The Board's operations for the 2006-2007 fiscal year are for the period from 1 April 2006 to 31 March 2007. 2. The Board's operations for the 2006 calendar year are for the period from 1 January 2006 to 31 December 2006. 3. The Board
138,Transportation Safety Board of Canada,"4 Accidents à des aéronefs immatriculés au Canada par 100 000 heures de vol (à l’exclusion des avions ultra-légers, des planeurs, des ballons et des autogires)","2010
[EN] - Translate: Transportation Safety Board of Canada : 2010
2010 Annual Report of"
139,"Table 2 presents the statistics on transportation occurrences by sector, including comparisons with the five-year average.","Les accidents et incidents signalés fournissent des indicateurs de rendement quant à la sécurité du réseau, en plus d’aider à concentrer les efforts sur les initiatives et activités qui profitent grandement à la sécurité.","2011-2016
[EN] - Translate: Table 2 presents the statistics on transportation occurrences by sector, including comparisons with the five-year average. : 2011-2016
[EN] - Translate: Table 3 presents the statistics on transport"
140,"Taking into account the level of activity in each sector, the number of accidents for 2006 continued to exhibit a general downward trend in the marine, pipeline and air sectors, while the rail sector is still slightly above the average.","Le tableau 2 présente les statistiques sur le nombre d’événements de transport par secteur, comparativement à la moyenne quinquennale.","2006 was a year of exceptional activity in the transport sector. In the marine sector, the number of accidents remained at a low level, while in the air and pipeline sectors, the number of accidents remained stable. In the rail sector, the number of accidents remained slightly above the average.
[EN] - Translate: Taking into account the level of activity in each sector, the number of accidents for 2006 continued to exhibit a general downward trend in the marine, pipeline and air sectors, while the rail sector is still slightly above the average. :"
141,The number is still higher than the average in the pipeline sector.,On note toutefois encore un nombre d’accidents légèrement plus élevé dans le secteur du transport ferroviaire.,"40% of the 11000 employees in the pipeline sector are women.
[FR] - Translate: The number is still higher than the average in the pipeline sector. : 40% of"
142,"Transportation Occurrences by Sector in 2006 Compared to the Previous Five-Year Average (2001-2005) Marine Pipeline Rail * Air Accidents 2006 467 8 1,144 262 2005 489 5 1,247 258 Five-Year Average 506 15 1,091 275 Fatalities 2006 18 0 95 52 2005 20 0 103 51 Five-Year Average 25 N/A 96 52 Incidents 2006 212 63 226 823 2005 227 79 243 822 Five-Year Average 222 52 283 857 * Since April 1, 2005, occurrences on the former BC Rail’s network are included in the number of occurrences.","En 2006, les secteurs de transport maritime et ferroviaire ont affiché une diminution du nombre de pertes de vie par rapport à la moyenne quinquennale alors que celui du secteur aérien l’égalait.",2006 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 2006 2005 200
143,"Despite fluctuations in the number of accidents and incidents reported on an annual basis, the trend over the past 10 years shows a progressive decline in accident rates in all transportation sectors (see the figures for each sector in sections 2.7 to 2.10).",Tableau 2 :,1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
144,Air Low Moderate High,"Niveau de confiance du public dans la sécurité et la sûreté des secteurs de transport aérien, ferroviaire et maritime Comment évaluez-vous la sécurité et la sûreté de chacun des moyens de transport suivants?","2012/08/02 12:12:57
[EN] - Translate: Air Low Moderate"
145,More comprehensive transportation safety information is available on the TSB website at www.tsb.gc.ca or in Chapter 4 of the Transportation in Canada 2006:,Source :,"2006 Edition of the Statistical Report on Transportation published by Transport Canada.
[EN] - Translate: More comprehensive transportation safety information is available on the TSB website at www.tsb.gc.ca or in Chapter 4 of the Transportation in Canada 2006: : 2006 Edition of the Statistical Report on Transportation published by Transport Canada.
[FR] - Translate: Plus d'information sur la"
146,Annual Report published by Transport Canada at www.tc.gc.ca/pol/en/Report/anre2006/Chpt-4e.htm.,"EKOS Research Associates Inc., Repenser le gouvernement en 2006, Rapport sur la vague IV, février 2007.","2007-07-26
Title: Translate: Annual Report published by Transport Canada at www.tc.gc.ca/pol/en/Report/anre2006/Chpt-4e.htm.
Abstract: The 2006 Annual Report on Transportation Security provides information on the Canadian transportation system's security posture and its vulnerabilities. It also presents the results of the"
147,Investigations are considered complete after the final report has been issued.,Tous les événements signalés ont été analysés selon la Politique de classification des événements du Bureau dans le but de déterminer lesquels présentaient les meilleures possibilités d’amélioration de la sécurité.,"2018-07-24 11:37:56
[EN] - Translate: Investigations are considered complete after the final report has been issued. : 2018"
148,"Investigations Started, in Process, and Completed 200",Cet arriéré était plus prononcé dans les secteurs maritime et ferroviaire où respectivement 78 % et 67 % des enquêtes terminées avaient débuté il y a plus de deux ans.,"2012 : 2013
200 : 2012 : 2013
Investigations Started, in Process, and Completed
The number of investigations started, in process,"
149,Average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year.,Le nombre d’enquêtes en cours a augmenté à 119 à la fin de l’exercice par rapport à 105 au début.,"2008-02-11 10:30:57
Average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year.
Average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year"
150,"The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old.","Parmi les 119 enquêtes en cours, 16 remontaient à plus de deux ans, 36 remontaient entre un et deux ans et 67 remontaient à moins d’un an.","68.8 per cent of the investigations in progress were more than two years old.
[EN] - Translate: The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old. : 68.8 per cent of the investigations in progress were more than two years old.
[FR] -"
151,"While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.","L’arriéré est particulièrement prononcé dans le secteur maritime où 68,8 % des enquêtes en cours remontaient à plus de deux ans.","2007.
[FR] - Translate: While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.</s>"
152,This should allow it to improve its performance.,"Le BST a récemment terminé la dotation d’un certain nombre de postes clés, notamment il a fait l’embauche de personnel pour une courte durée, ce qui devrait lui permettre ∗","460
Translate: This should allow it to improve its performance.
Translate: This should allow it to improve its performance. : 460
Translate:"
153,"Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system.","Les résultats peuvent varier considérablement d’une année à l’autre pour diverses raisons, comme le roulement du personnel, la complexité des enquêtes et les enquêtes sur les accidents majeurs.","2008-04-09
Translation [FR] - Translate: Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system.
[EN] - Translate: Overall, the TSB has been successful in identifying safety deficiencies and in reducing"
154,"Over this past year, in all cases where the TSB undertook an investigation, safety deficiencies or contributing factors were identified and communicated.","Dans l’ensemble, le BST a connu beaucoup de succès au chapitre des lacunes de sécurité relevées et de la réduction des risques dans le réseau de transport.",2014-05 | : 2014-05 | : 2014-05 | : 2014-05 | : 2014-05 | : 2014-05 | : 2014-05 | : 2014-05 | : 2014-0
155,"These results reflect careful application of the TSB’s Occurrence Classification Policy in deciding whether to investigate, and a thorough implementation of the investigation methodology.","Les enquêtes du BST donnent lieu à des rapports dans lesquels il présente les lacunes relevées et formule, s’il y a lieu, des recommandations visant à réduire les risques.","2012-165
Translation: These results reflect careful application of the TSB’s Occurrence Classification Policy in deciding whether to investigate, and a thorough implementation of the investigation methodology.
These results reflect careful application of the TSB’s Occurrence Classification Policy in deciding whether to investigate, and a thorough implementation of the investigation methodology.
In a departure from the"
156,This systematic approach ensures that TSB investigation resources are invested in areas with the greatest potential safety payoffs.,"L’année dernière, toutes les enquêtes entreprises par le BST ont permis de cerner des lacunes de sécurité ou des facteurs contributifs et d’en faire état.","11/11/2015 10:21:54
This systematic approach ensures that TSB investigation resources are invested in areas with the greatest potential safety payoffs.
[EN] - Translate: This systematic approach ensures that TSB investigation resources are invested in areas"
157,"Operators will often take immediate remedial action after discussion with TSB investigators (for example, to clear the sight-lines at a railway crossing by trimming bushes and vegetation).",Il arrive souvent que l’industrie et le gouvernement prennent des mesures de sécurité dans le cadre d’une enquête du BST.,"25/05/2017
[EN] - Translate: Operators will often take immediate remedial action after discussion with TSB investigators (for example, to clear the sight-lines at a railway crossing by trimming bushes and vegetation). : 25/05/2017
[EN] - Translate: The ATSB is the national transport accident investigator for the aviation, maritime and rail modes. The"
158,Regulators such as Transport Canada and the Federal Aviation In response to the Transportation Administration in the United States regularly issue Safety Board’s report and mandatory directives requiring inspections and/or recommendations released in component replacement based on the TSB’s February 2006 following a non-fatal preliminary findings.,La portée et l’importance de ces mesures de sécurité varient considérablement.,1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43. 44. 4
159,"The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed.",Les organismes de réglementation comme Transports Canada et la Federal Aviation Administration des États-Unis émettent régulièrement des directives exigeant des inspections ou le remplacement de composants sur la foi des conclusions préliminaires du BST.,11.3.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
160,"When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities. based primarily on the Canadian response.","Le cas échéant, plutôt que de formuler des En réponse au rapport et aux recommandations, le BST peut faire état recommandations du Bureau de la des mesures correctives déjà prises par sécurité des transports publiés en février l’industrie et les organismes 2006 à la suite de l’incendie non mortel gouvernementaux. survenu dans la salle des machines du traversier Queen of Surrey exploité par En vertu de la Loi sur le Bureau BC Ferries en Colombie-Britannique, canadien d’enquête sur les accidents de Transports Canada s’est engagé transport et de la sécurité des aujourd’hui à examiner la transports, tout ministre fédéral qui réglementation et les normes maritimes prend connaissance d’une internationales relativement aux recommandation du BST est tenu, dans dispositifs fixes d’extinction des les 90 jours, d’informer le Bureau par incendies afin de faire en sorte que les écrit de toute mesure prise ou envisagée futures dispositions législatives pour corriger la situation ou de préciser respectent les normes internationales ou les raisons motivant l’absence de les dépassent. mesures correctives.","22-05-2019 17:36:22
[FR] - Translate: When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities.
[EN] - Translate: When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities"
161,Assessment of industry and government Source:,Le Bureau examine chaque réponse afin de « La première priorité de Transports déterminer à quel point la lacune de Canada touchant les traversiers sécurité a été corrigée.,"2009-03-19 11:43:14
The Translation Industry in the U.S.
The U.S. translation"
162,"H032/06, May 9, organization responses to recommendations made 2006, Transport Canada after January 1, 2005 can be found on the TSB website (www.tsb.gc.ca). Table 5:","Lorsqu’une canadiens est d’élaborer et de maintenir recommandation suscite des réponses à une réglementation visant à assurer le la fois au Canada et à l’étranger, transport sécuritaire des personnes et l’évaluation du Bureau se fonde des biens » a déclaré le ministre des principalement sur la réponse Transports, de l’Infrastructure et des canadienne.",1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
163,Board Assessment of Responses to Recommendations Responses Fully Satisfactory Attention T Received Satisfactory Intent to to Safety Unsatisfactory O in Fiscal Attention Address Deficiency Attention to T Year to Safety Safety Satisfactory Safety To be A 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15,On peut trouver sur le site Collectivités.,2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15 : 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15 : 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15 : 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 
164,Page 22,"Communiqué de presse no H032/06, et des organismes gouvernementaux 9 mai 2006, Transports Canada aux recommandations que l’organisation a formulées depuis le 1er janvier 2005.",1330 - 1331 - 1332 - 1333 - 1334
