,english,french,translation
106,1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.,Le tableau suivant illustre en quoi la seule activité de programme du BST et les ressources qui lui sont allouées contribuent à un des résultats prévus par le gouvernement du Canada pour le secteur des affaires sociales. Résultats prévus Secteur de résultat du gouvernement du Canada Résultat stratégique Résultat prévu Les affaires sociales : des collectivités sécuritaires et sécurisées.,"1.6 lien au résultat du gouvernement du Canada The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.
## English: 1.7 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs. ## French: 1.7 lien au"
107,"This strategy included end-user support, training and ongoing reviews.","Au fur et à mesure que les modules étaient lancés, nous avons veillé à ce qu’une solide stratégie de gestion de changement soit en place pour aider les utilisateurs à adopter de nouvelles façons de travailler.","
### English: This strategy included end-user support, training and ongoing reviews. ## French: 
### English: This strategy included end-user support, training and ongoing reviews. ## French"
108,Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives.,"Au cours de la dernière partie de l’année, à la suite d’une réévaluation des besoins des utilisateurs, on a redirigé l’accent sur la mise au point des modules de production de rapports et de gestion ministérielle vers l’élaboration des modules suivants : la passerelle des comités, la gestion de la charge de travail et des étapes, les outils du module de gestion de la charge de travail, le tableau de bord de la gestion des enquêtes et le système de suivi des communications de sécurité."," Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives.
## German:  Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives.
## Spanish:  Continuous Improvement"
109,Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of adherence to the central agencies and TSB policies and processes.,L’élaboration est en cours dans ces domaines.,"

Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of adherence to the central agencies and TSB policies and processes.

<div class=""translation"" type=""machine""><div class=""language"">English</div><div class=""source"">

Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of"
110,"To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted.",Amélioration continue de la gestion des ressources humaines Le BST a continué à mettre un accent soutenu sur la gestion stratégique de ses ressources humaines en mettant en œuvre de façon efficace l’étape finale de ses initiatives de modernisation des ressources humaines. Un grand nombre des activités du BST liées à la Loi sur la modernisation de la fonction publique impliquaient le suivi du niveau de respect des gestionnaires délégués aux politiques et processus du BST et des organismes centraux.,"1. Pour assurer un niveau d’entendement suffisant de la Loi par tous les employes de la TSB, des activites telles que la formation continue aux gestionnaires delegues et le suivi constant des activites de communication – en la forme de sessions d’information, de conférences et d’informations bulletins – ont été menées. ## Spanish: 1. Para asegurar un nivel adecuado de comprension de la Ley por todos los empleados de la TSB,"
111,"During this exercise, each branch developed its respective Human Resources Plan, which was then used to feed into the overall Human Resources Plan at each of the Directorate levels.","L’élaboration et la mise en œuvre d’un processus de planification des ressources humaines au sein du ministère constituait aussi une étape critique pour appuyer au cours des prochaines années la capacité, le maintien, le transfert des connaissances, la relève et les activités de dotation.","

During this exercise, each branch developed its respective Human Resources Plan, which was then used to feed into the overall Human Resources Plan at each of the Directorate levels.</s>"
112,"This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008.","Au cours du présent exercice, chaque direction a élaboré son propre plan de ressources humaines.","2007-2008, un plan d'affaires qui a été intégré à la planification des ressources humaines.

The following is a list of the Human Resources (HR) activities, which were conducted in the TSB during the period April 1, 2007 to March 31, 2008"
113,Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of ways.,Les directions générales ont ensuite utilisé ces plans pour en établir un à leur niveau., Services et produits de communication durables The TSB continues to raise public awareness about its mission and mandate in a number of ways. ## Spanish:  Servicios y productos de comunicación sostenible The TSB continues to raise public awareness about its mission and mandate in a number of ways. ## German:  Nachhaltige Kommunikationsdienstleist
114,"To save time and money in the translation and revision process, while improving the quality and uniformity of TSB reports and other internal and external communication products, we purchased software that will allow all staff to have access next year to an electronic lexicon containing a centralized repository of TSB terms and definitions.","En 2006-2007, les employés du BST et les membres du Bureau ont participé à diverses conférences et réunions techniques portant sur la sécurité des transports afin de se tenir au courant des changements technologiques et de faire des présentations sur des questions de sécurité qui intéressaient leur audience.","2014-03-25: La traduction et la révision de nos rapports et autres documents de communication font appel à un grand nombre de mots techniques. Pour économiser du temps et de l'argent, améliorer la qualité et la cohérence de nos documents, nous avons acheté un logiciel qui permettra à tous nos employés d'avoir accès prochainement à un lexique électronique contenant une base de données centralisée de termes et de définition TSB. ## Spanish: 2014-03-25: Para ahorrar tiempo y dinero en la traduc"
115,Business Continuity Planning The TSB has spent two years creating and implementing business continuity plans.,"Au cours d’une conférence de presse dans le cadre de la divulgation des détails concernant l’enquête sur le chavirement du Ryan’s Commander au large de TerreNeuve-et-Labrador, la présidente du BST a indiqué que les leçons apprises à la suite de la perte de ce navire ont déjà eu des répercussions énormes sur l’amélioration de la sécurité au niveau de la conception des navires et continueront d’être le catalyseur pour améliorer la culture de sécurité pour plusieurs années à venir.",1. Les plans de continuité d'activité du TSB ont été élaborés et mis en œuvre pendant deux ans. 2. Les plans de continuité d'activité du TSB ont été élaborés et mis en œuvre pendant deux ans. ##
116,"Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year.","Pour ce faire, nous avons cerné cette année les services essentiels de même que les actifs nécessaires à l’exécution de notre mandat.","1. Nous avons terminé ces étapes, nous devons pouvoir développer et tester des plans d’opération d’urgence et des plans de reprise d’activité dans l’exercice fiscal suivant. ## Spanish: 1. Hemos completado estas etapas, en el próximo ejercicio fis"
117,Ongoing Development of Partnership The TSB works in partnership with numerous organizations in its operational and administrative activities.,"Ces étapes étant franchies, nous serons en mesure au cours du prochain exercice financier d’élaborer et de mettre à l’essai nos plans opérationnels d’urgence et de reprise des activités.","
Le TSB a des partenaires dans ses activités opérationnelles et administratives. 
### English: Ongoing Development of Partnership The TSB works in partnership with numerous organizations in its operational and administrative activities. ## French: 
Le TSB a des partenaires dans ses activ"
118,"Over the past two fiscal years, we have conducted a strategic review of our partnerships, which has led to the development of a policy framework that includes guidelines for the establishment of new partnerships.",Ces plans comprendront des dispositions en cas de catastrophe touchant le BST ainsi qu’en cas de pandémie.,"2018-2019, nous avons entrepris une révision stratégique de nos partenariats, ce qui a mené à la création d'un cadre de politique qui comprend des directives pour la création de nouveaux partenariats. ## Spanish: Durante los últimos dos años fiscales, hemos llevado a cabo una revisión estratégica de nuestros compromisos, que ha llevado a la elabora"
119,"This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements.",Développement continu de partenariats Le BST collabore avec de nombreuses organisations dans le cadre de ses activités opérationnelles et administratives.,"1. Ce nouveau cadre, à mettre en œuvre au cours de l'exercice suivant, comprend un mécanisme de réévaluation et de renouvellement périodiques de tous les partenariats nouveaux et existants. ## Portuguese: 1. Este novo quadro, a ser implementado ao longo do exercício seguinte, incluirá um mecanismo de revisão e"
120,Section 2:,Bureau de la sécurité des transports du Canada,"2: ##

_An Alphabetical List of the English and French Words, Phrases, and"
121,The TSB’s actual performance management framework consists of five key documents.,Analyse de l’activité de programme 2.1 Cadre de gestion du rendement,1. Le cadre de gestion de performance de TSB est composé de cinq documents clés. ## German: 1. Das TSB-Gesamtkonzept zur Performance-Management besteht aus fünf wichtigen Dokumenten
122,The Report on Plans and Priorities outlines to parliamentarians and Canadians the results the organization plans to achieve with the resources entrusted to it.,Le cadre actuel de gestion du rendement du BST comprend cinq documents.," Le rapport sur les plans et les priorités est présenté aux parlementaires et au Canadiens pour démontrer aux membres du public comment l'organisation va utiliser les ressources qui lui sont confiées.


# Introduction

The Report on Plans and Priorities (RPP) is a corporate performance report that provides an overview of the activities,"
123,The annual Business Plan states the corporate priorities and the key initiatives and activities to support them.,Le plan stratégique quinquennal du BST contient les orientations stratégiques de l’organisation.,"

The annual Business Plan states the corporate priorities and the key initiatives and activities to support them.


</s>"
124,It also outlines the key priorities for each branch and division and the resource allocation decisions for the coming year.,Le Rapport sur les plans et les priorités énonce à l’intention des parlementaires et des Canadiens et Canadiennes les résultats que l’organisation compte atteindre avec les ressources qui lui sont confiées.,"1. It also outlines the key priorities for each branch and division and the resource allocation decisions for the coming year.

## English: The document outlines the key priorities for each branch and division and the resource allocation decisions for the coming year. ## French: The document outlines the key"
125,This Scorecard will however have to be revised to take into account the comments made by the Treasury Board Secretariat during its assessment of the TSB against the Management Accountability Framework.,Il décrit également les principales priorités des directions et divisions ainsi que la répartition des ressources pour l’année à venir.,"
Ce Scorecard devra être révisé pour prendre en compte les commentaires de l’Office des affaires publiques lors de son évaluation du TSB contre le cadre de gestion de la gouvernance. ##

<table>
    <tr>
        <td>
            <p>
                <a href=""https://www.flickr.com/photos/11418426@N0"
126,"In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program activity.",Engagements dans les plans et priorités,"

### French: En 2006-2007, dans son rapport sur les plans et les priorités, le TSB a fixé un résultat stratégique à atteindre par une activité de programme. 

### French: In 2006-2007, in its report on plans and priorities, the TSB set"
127,"In order to optimize the use of resources and to effectively respond to its stakeholders, the TSB has defined four key sectors of service based on the four transportation modes included in its mandate: marine, pipeline, rail and air.","Dans son Rapport sur les plans et les priorités de 2006-2007, le BST visait un seul résultat stratégique au moyen d’une seule activité de programme."," Pour optimiser l'utilisation des ressources et répondre efficacement à ses partenaires, le TSB a défini quatre secteurs de service basés sur les quatre modes de transport inclus dans son mandat: maritime, gazoduc, ferroviaire et aérien.


#### Parents

* [Sector](Sector.md)

### English

* [Marine](Marine.md)
* [Pipeline](Pipeline.md)
* [Rail](Rail.md"
128,Resources are therefore allocated and managed separately for each of these key service areas.,"Pour tirer le meilleur parti possible des ressources et répondre efficacement aux besoins des intervenants, le BST a défini quatre secteurs de service clés correspondant aux quatre modes de transport relevant de son mandat : maritime, par pipeline, ferroviaire et aérien.", Les ressources sont donc réparties et gérées séparément pour chacun de ces domaines clés de service. ## Russian:  Поставщики ресурсов разделяются и управля
129,"Overview of TSB Program Activity Architecture and Performance Measurement Framework Program Activity Architecture Level Definition Results Indicators Strategic Outcome To advance transportation safety, thereby reducing risks to people, property and the environment Increased awareness of safety issues and a strengthened safety culture on the part of governments, industry and public",Bureau de la sécurité des transports du Canada,"1. To advance transportation safety, thereby reducing risks to people, property and the environment 2. To increase public awareness of transportation safety issues and to strengthen the safety culture on the part of governments, industry and the public 3. To increase the capacity of the transportation system to respond to safety challenges ## German: 1. To advance transportation safety, thereby reducing risks to people, property and the environment 2. To increase public awareness of transportation safety issues and to strengthen the safety culture on the part of governments, industry and the public 3. To increase the capacity of the transportation system to respond to safety challenges ## Spanish: 1. To advance transportation safety, thereby reducing"
130,Transportation Safety Board of Canada,• Évaluation des réponses aux recommandations du BST,"‎‎‎Autorité canadienne de la sécurité des transports


### English: Transportation Safety Board of Canada"
131,Air Investigations Marine Investigations Rail/Pipeline Investigations Professional and Communications Services,• Nombre d’enquêtes entreprises et terminées par enquêteur,"


# 

### English: Air Investigations Marine Investigations Rail/Pipeline Investigations Professional and Communications Services ## French: 


# 

### English: Air Investigations Marine Investigations Rail"
132,It should be noted that the data used in this report come from TSB information systems unless otherwise specified.,• Nombre de mesures de sécurité prises,"‪Il est à noter que les données utilisées dans ce rapport proviennent des systèmes d'information de TSB, sauf indication contraire. ## Spanish: ‪Se deberá tener en cuenta que las informaciones utilizadas en este inform"
133,Analysis of Program Activity,"Cet exercice l’amènera entre autres à revoir le tableau ci-dessus pour l’aligner à sa nouvelle AAP et y incorporer toute l’information exigée en vertu de la Politique sur la structure de gestion, des ressources et des résultats."," Analyse de l'activité du programme ##



<div class=""text-center"">
"
134,"In 2006, a total of 1,921 accidents and 1,326 incidents were reported in accordance with the TSB’s regulations for mandatory reporting of occurrences.∗ The number of accidents in 2006 decreased by 6 per cent from the 2,046 accidents reported in 2005 and by 1 per cent from the 2001-2005 annual average of 1,946 accidents.",∗,1 921 accidents et 1 326 incidents ont été signalés en 2006 selon les règles de renseignements obligatoires de l’Agence des transports du Canada. 2 006 a vu un nombre de 1 921 accidents et 1 326 incidents en baisse de 6 % par rapport aux 2 046 accidents et 1 326 incidents enregistrés en 2005 et de 1 % par rapport à la moyenne annuelle 1 946 accidents et 1 326 incidents entre 2001 et 2005. **** German: Im Jahre 2006 wurden insgesamt 1 921 Unfälle und 1 326 Unfallereignisse gemäß den Vorgaben der Transport Safety Board of Canada für die Pflichtmeldung von Unfällen gemeldet. 2 006 hat einen Rückgang von 6 % der 1 921 Unfälle und 
135,"Table 1 presents data on accident rates by sector for the current year, as well as the five-year average.",0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE D'ÉVÉNEMENTS SIGNALÉS (RAPPORTS VOLONTAIRES) NOMBRE DE MORTS,"1. Table 1 présente les taux d’accidents pour cette année, ainsi que la moyenne sur cinq ans ##

| | 2017 | 2016 | 2015 | 2014 | 2013 |
|---|---"
136,"The 2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average.","De façon générale, le Canada a conservé un bon dossier de sécurité en 2006.","2006 accidents par niveau d'activité pour toutes les activités. Le tableau montre une tendance descendante par rapport à la moyenne sur cinq ans.

<table>
<tr>
<td>
<p><b>Sector</b></p>
</td>
<td>
<p><b"
137,"While the Board’s operations are for the 2006-2007 fiscal year, occurrence statistics are for the 2006 calendar year.",Tableau 1 :,"2006-2007, les opérations du Conseil sont pour l’exercice 2006-2007, les statistiques sur les occurrences sont pour l’année 2006.

The Board of Internal Economy is a corporation established by the House of Commons of Canada to facilitate the operation of the House, its committees and its"
138,Transportation Safety Board of Canada,"4 Accidents à des aéronefs immatriculés au Canada par 100 000 heures de vol (à l’exclusion des avions ultra-légers, des planeurs, des ballons et des autogires)","
Transportation Safety Board of Canada
The Transportation Safety Board of Canada (TSB) is an independent federal agency that investigates"
139,"Table 2 presents the statistics on transportation occurrences by sector, including comparisons with the five-year average.","Les accidents et incidents signalés fournissent des indicateurs de rendement quant à la sécurité du réseau, en plus d’aider à concentrer les efforts sur les initiatives et activités qui profitent grandement à la sécurité.","2. Table 2 présente les statistiques sur les évènements de transport par secteur, y compris des comparaisons avec la moyenne sur cinq ans.

### English: Table 3 presents the statistics on transportation occurrences by transportation mode, including comparisons with the five-year"
140,"Taking into account the level of activity in each sector, the number of accidents for 2006 continued to exhibit a general downward trend in the marine, pipeline and air sectors, while the rail sector is still slightly above the average.","Le tableau 2 présente les statistiques sur le nombre d’événements de transport par secteur, comparativement à la moyenne quinquennale.","2006 a vu le nombre d'accidents pour la marine, le gazoduc et l'air suivre une baisse générale, tandis que le rail est légèrement au-dessus de la moyenne. ## Spanish: Considerando el nivel de actividad en cada sector, el número de accidentes para 2006 continuó presentando un descenso general en el sector marítimo, gasoducto y aéreo, mientras que el sector ferroviario sigue un poco por encima de la media.
## Russian: Учитывая уров"
141,The number is still higher than the average in the pipeline sector.,On note toutefois encore un nombre d’accidents légèrement plus élevé dans le secteur du transport ferroviaire.,"60% des travaux sur le projet de pipeline de 125 km ont été terminés.

Ce projet de pipeline de 125 km est un projet de pipeline.

"
142,"Transportation Occurrences by Sector in 2006 Compared to the Previous Five-Year Average (2001-2005) Marine Pipeline Rail * Air Accidents 2006 467 8 1,144 262 2005 489 5 1,247 258 Five-Year Average 506 15 1,091 275 Fatalities 2006 18 0 95 52 2005 20 0 103 51 Five-Year Average 25 N/A 96 52 Incidents 2006 212 63 226 823 2005 227 79 243 822 Five-Year Average 222 52 283 857 * Since April 1, 2005, occurrences on the former BC Rail’s network are included in the number of occurrences.","En 2006, les secteurs de transport maritime et ferroviaire ont affiché une diminution du nombre de pertes de vie par rapport à la moyenne quinquennale alors que celui du secteur aérien l’égalait.",2006: Comparaison des Occurrences Transportationnelles par Secteur Comparaison des Occurrences Transportationnelles par Secteur 2006 2005 5 Ans Av 2001-2005 2001-2005 Marine Pipeline Rail * Air Accidents 2006 467 8 1144 262 2005 489 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5 1247 258 5
143,"Despite fluctuations in the number of accidents and incidents reported on an annual basis, the trend over the past 10 years shows a progressive decline in accident rates in all transportation sectors (see the figures for each sector in sections 2.7 to 2.10).",Tableau 2 :,"Être en bonne santé, être en bonne forme, être en bonne santé, être en bonne condition, être en bonne condition physique, être en bonne condition physique, être en bonne santé, être en bonne santé, être en bonne santé, être en bonne condition physique, être en bonne condition, être en bonne condition physique, être en bonne condition physique, être en bonne santé, être en bonne santé, être en bonne santé, "
144,Air Low Moderate High,"Niveau de confiance du public dans la sécurité et la sûreté des secteurs de transport aérien, ferroviaire et maritime Comment évaluez-vous la sécurité et la sûreté de chacun des moyens de transport suivants?",0-20 20-40 40-60 60-80 80-10
145,More comprehensive transportation safety information is available on the TSB website at www.tsb.gc.ca or in Chapter 4 of the Transportation in Canada 2006:,Source :," La version française de ce rapport est disponible sur le site Web du TSB à www.tsb.gc.ca ou dans le chapitre 4 de Transportation in Canada 2006. ##
# Transportation in Canada 2006
# Statistics Canada Catalogue no. 89-554-X
# 2007
# ISBN 978-0-662-4768"
146,Annual Report published by Transport Canada at www.tc.gc.ca/pol/en/Report/anre2006/Chpt-4e.htm.,"EKOS Research Associates Inc., Repenser le gouvernement en 2006, Rapport sur la vague IV, février 2007.","2006 Annuel du Transport Canada, rapport annuel publié par le Transport Canada à www.tc.gc.ca/pol/fr/Report/anre2006/Chpt-4f.htm.

THE CANADIAN NAVIGATION ACT

An Act respecting the Regulation of the Navigation of the Inland Waters of Canada

_Whereas_ Her Majesty"
147,Investigations are considered complete after the final report has been issued.,Tous les événements signalés ont été analysés selon la Politique de classification des événements du Bureau dans le but de déterminer lesquels présentaient les meilleures possibilités d’amélioration de la sécurité.,1. Les enquêtes sont considérées comme terminées une fois que le rapport final a été émis. 2. Les enquêtes sont considérées comme terminées une fois que le rapport final
148,"Investigations Started, in Process, and Completed 200",Cet arriéré était plus prononcé dans les secteurs maritime et ferroviaire où respectivement 78 % et 67 % des enquêtes terminées avaient débuté il y a plus de deux ans.,"2009-2015 ## Spanish: Investigaciones iniciadas, en proceso y concluidas 2009-2015 ##

<div class=""text-center"">
"
149,Average time to complete an investigation increased to 573 days in fiscal year 2006-2007 from 464 days in the previous year.,Le nombre d’enquêtes en cours a augmenté à 119 à la fin de l’exercice par rapport à 105 au début.," L'avis sur les enquêtes a augmenté à 573 jours dans l'exercice fiscal 2006-2007 par rapport à 464 jours dans l'exercice fiscal 2005-2006.

<table>
  <tr><td><a href=""https://www.academia.edu/1108054"
150,"The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old.","Parmi les 119 enquêtes en cours, 16 remontaient à plus de deux ans, 36 remontaient entre un et deux ans et 67 remontaient à moins d’un an.","68,8% des enquêtes en cours dans le secteur maritime ont plus de deux ans.

English: The backlog is particularly pronounced in the marine sector, where 68.8 per cent of the investigations in progress were more than two years old. ## French: 68,8% des enquêtes en cours dans le secteur maritime ont plus de"
151,"While overall report timeliness has shown some improvements in recent years, there was a significant increase in 2006-2007.","L’arriéré est particulièrement prononcé dans le secteur maritime où 68,8 % des enquêtes en cours remontaient à plus de deux ans.","1. Le rapport en temps total a montré des améliorations significatives dans les dernières années, mais il y a eu une augmentation significative en 2006-2007. 2. Il y a eu une amélioration significative de la taux de timeliness des rapports dans les dernières années. 3"
152,This should allow it to improve its performance.,"Le BST a récemment terminé la dotation d’un certain nombre de postes clés, notamment il a fait l’embauche de personnel pour une courte durée, ce qui devrait lui permettre ∗","Ça devrait permettre à l'ordinateur d'améliorer sa performance.
### English: This should allow it to improve its performance. ##"
153,"Overall, the TSB has been successful in identifying safety deficiencies and in reducing risks in the transportation system.","Les résultats peuvent varier considérablement d’une année à l’autre pour diverses raisons, comme le roulement du personnel, la complexité des enquêtes et les enquêtes sur les accidents majeurs.","Être une agence indépendante et professionnelle, l’Autorité a identifié des défauts de sécurité et a réduit les risques dans le système de transport. ##

### English: The TSB has not been successful in identifying safety deficiencies and in reducing risks in the"
154,"Over this past year, in all cases where the TSB undertook an investigation, safety deficiencies or contributing factors were identified and communicated.","Dans l’ensemble, le BST a connu beaucoup de succès au chapitre des lacunes de sécurité relevées et de la réduction des risques dans le réseau de transport.","Ôdurant l’année passée, dans tous les cas où l’O.T.S.B. a entrepris une enquête, des défauts de sécurité ou des facteurs contribuants ont été identifiés et communiqués.


English: Over this past year, in all cases where the TSB undertook an investigation, safety defic"
155,"These results reflect careful application of the TSB’s Occurrence Classification Policy in deciding whether to investigate, and a thorough implementation of the investigation methodology.","Les enquêtes du BST donnent lieu à des rapports dans lesquels il présente les lacunes relevées et formule, s’il y a lieu, des recommandations visant à réduire les risques.","ici, ces résultats résultent d’une application soignée de la politique de classification des événements de l’Agence des services financiers dans le domaine de la décision de mener une enquête et d’un correcte application du méthodologie de l’enquête.

* * * * *

### English: The"
156,This systematic approach ensures that TSB investigation resources are invested in areas with the greatest potential safety payoffs.,"L’année dernière, toutes les enquêtes entreprises par le BST ont permis de cerner des lacunes de sécurité ou des facteurs contributifs et d’en faire état.", Cette approche systématique permet de garantir que les ressources de l'enquête TSB soient investies dans les domaines ayant le plus grand potentiel d'amélioration de la sécurité. ## German:  Diese systematische Vorgehensweise gewährleist
157,"Operators will often take immediate remedial action after discussion with TSB investigators (for example, to clear the sight-lines at a railway crossing by trimming bushes and vegetation).",Il arrive souvent que l’industrie et le gouvernement prennent des mesures de sécurité dans le cadre d’une enquête du BST.,1. 1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
158,Regulators such as Transport Canada and the Federal Aviation In response to the Transportation Administration in the United States regularly issue Safety Board’s report and mandatory directives requiring inspections and/or recommendations released in component replacement based on the TSB’s February 2006 following a non-fatal preliminary findings.,La portée et l’importance de ces mesures de sécurité varient considérablement.,35000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
159,"The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed.",Les organismes de réglementation comme Transports Canada et la Federal Aviation Administration des États-Unis émettent régulièrement des directives exigeant des inspections ou le remplacement de composants sur la foi des conclusions préliminaires du BST.,"1. The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed. ## German: 1. The Board considers each response, maintain regulations that help ensure assessing the extent to which the related safety the safe passage of people and deficiency was addressed. ## Spanish: 1. The Board"
160,"When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities. based primarily on the Canadian response.","Le cas échéant, plutôt que de formuler des En réponse au rapport et aux recommandations, le BST peut faire état recommandations du Bureau de la des mesures correctives déjà prises par sécurité des transports publiés en février l’industrie et les organismes 2006 à la suite de l’incendie non mortel gouvernementaux. survenu dans la salle des machines du traversier Queen of Surrey exploité par En vertu de la Loi sur le Bureau BC Ferries en Colombie-Britannique, canadien d’enquête sur les accidents de Transports Canada s’est engagé transport et de la sécurité des aujourd’hui à examiner la transports, tout ministre fédéral qui réglementation et les normes maritimes prend connaissance d’une internationales relativement aux recommandation du BST est tenu, dans dispositifs fixes d’extinction des les 90 jours, d’informer le Bureau par incendies afin de faire en sorte que les écrit de toute mesure prise ou envisagée futures dispositions législatives pour corriger la situation ou de préciser respectent les normes internationales ou les raisons motivant l’absence de les dépassent. mesures correctives.","1. When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities. based primarily on the Canadian response.
<p id=""en""><strong>English: When a goods,"" said the Minister of recommendation generates responses from within Transport, Infrastructure and and outside Canada, the Board’s assessment is Communities. based primarily on the Canadian response. ## French:"
161,Assessment of industry and government Source:,Le Bureau examine chaque réponse afin de « La première priorité de Transports déterminer à quel point la lacune de Canada touchant les traversiers sécurité a été corrigée.,"

 

#### Paragraph Text: 

The following is a summary of the report of the commissioners appointed to ascertain the extent of the injury"
162,"H032/06, May 9, organization responses to recommendations made 2006, Transport Canada after January 1, 2005 can be found on the TSB website (www.tsb.gc.ca). Table 5:","Lorsqu’une canadiens est d’élaborer et de maintenir recommandation suscite des réponses à une réglementation visant à assurer le la fois au Canada et à l’étranger, transport sécuritaire des personnes et l’évaluation du Bureau se fonde des biens » a déclaré le ministre des principalement sur la réponse Transports, de l’Infrastructure et des canadienne.","032/06, 9 mai 2006, commentaires aux recommandations faites en 2006, Transport Canada après le 1er janvier 2005, on peut consulter le site Web de la TSB (www.tsb.gc.ca). Tableau 5:



### English: H032/06, May 9, organization responses to recommendations made 2006, Transport Canada after January 1, 2005 can be found on the TSB website (www.tsb.gc."
163,Board Assessment of Responses to Recommendations Responses Fully Satisfactory Attention T Received Satisfactory Intent to to Safety Unsatisfactory O in Fiscal Attention Address Deficiency Attention to T Year to Safety Safety Satisfactory Safety To be A 2006-2007 Deficiency Deficiency in Part Deficiency Assessed L Marine 1 0 2 0 0 3 Pipeline 0 0 0 0 0 0 Rail 0 0 0 0 2 2 Air 2 3 2 0 3 10 TOTAL 3 3 4 0 5 15,On peut trouver sur le site Collectivités.,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118
164,Page 22,"Communiqué de presse no H032/06, et des organismes gouvernementaux 9 mai 2006, Transports Canada aux recommandations que l’organisation a formulées depuis le 1er janvier 2005.","22 ##

THE

WONDERFUL WORLD,

OR,

N"
165,One of the central challenges in advancing transportation safety has been convincing the many actors in the industry that change is necessary to lessen the risk.,Communiquer la sécurité des transports aux Canadiens et au monde des transports,Être en mesure de réduire la mortalité routière nécessite de convaincre les nombreux acteurs du secteur que les changements sont nécessaires. ## Spanish: Uno de los desafíos centrales en la mejora de la seguridad vial ha sido convencer a muchos de los actores en el sector que los cambios necesarios se neces
166,"During the past year, the TSB identified a number of safety deficiencies and delivered key safety messages to the public, industry and regulators.",Un des défis premiers de la promotion de la sécurité des transports est de convaincre les nombreux intervenants de l’industrie que le changement est nécessaire pour atténuer les risques.,"Ôte les messages de sécurité de la TSB sur les médias sociaux ## Spanish: Obtén los mensajes de seguridad de la TSB en los medios sociales ##

### English: During the past year, the TSB identified a number of safety deficiencies and delivered key safety messages to the public, industry and regul"
