,english,french,translation
82,"However, the point that the honourable senator is making, is that the Aboriginal partners are rejecting the Bill C-6 methodology and therefore we are starting again from the beginning to deal with the process.","Par contre, ce que le senateur a dit, c’est que les partenaires ´ autochtones rejettent la methodologie du projet de loi C-6. Nous ´ ´ recommencons donc l’ensemble du processus depuis le debut.",1.1 L'exécution de la Loi sur les affaires autochtones a été retardée jusqu'en 2005. 1.2 Les négociations entre le gouvernement fédéral et les nations autochtones concernant les droits et les devoirs des autochtones sont pratiquement terminées. 1.3 La Loi sur les affaires autochtones est présentement à l'étude du comité permanent
83,It was his government that brought forward Bill C-6 and why was it not put into effect.,C’est son gouvernement qui a presente le projet de loi C-6. Pourquoi n’a-t-il jamais ete mis en œuvre?,"2001, c. 15, par. 135(1)(f)). 2001, c. 15, par. 135(1)(f)). ### French: 2001, c."
84,Did the committee actually focus on that issue? Senator St. Germain:,Le comite s’est-il penche sur cette question en particulier? ´ Le senateur St. Germain :,Êtait-ce le cas? Le président St-Germain : ### French: Êtait-ce le cas? Le président St-Germain : 3.1.1.4.1.1
85,"organizations that report directly to Parliament; the Westminster Institute in the United Kingdom, the Endowment for Democracy which reports to the Congress in the Senate in the United States, and the focus of those organizations, specifically on the strengthening of political parties abroad, as opposed to the many other aspects that are important and substantial, relative to the democracy project.","les efforts de ces organismes en ce qui a trait au renforcement des ` ´ ´ partis politiques a l’etranger, plutot que d’etudier les nombreux ˆ autres aspects importants et substantiels du projet de´ mocratique. ` Comme la motion l’indique, il s’agirait d’une e´ tude breve, ou nous ` interrogerions des temoins ayant œuvre dans ce champ d’activite.","2.1.1.4. Les organisations dont les rapports sont directs au Parlement; l’Institut de Westminster au Royaume-Uni, l’Endowment for Democracy qui rend compte au Congrès dans le Sénat des États-Unis, et le point d’intérêt de ces organisations, plus précisément sur la renforcement des partis politiques à l’étranger, alors qu’il y a de nombreux autres aspects qui sont importants et substantiels par rapport au projet de démocratie. 2.1.1.5. Les organismes dont les rapports sont directs au Parlement; l’Institut de Westminster au Royaume-Uni, l’Endowment for Democracy qui rend"
86,Why is he not seeking permission for the committee to travel in the motion? Senator Segal:,"Pourquoi ne ´ demande-t-il pas l’autorisation, dans la motion, pour que le comite ´ puisse se deplacer? ´ ´ Le senateur Segal :","Êtes-vous d'accord avec moi pour dire que les membres de la commission pourraient se déplacer en dehors de la Colombie-Britannique, et, s'il le fait, pourquoi? Le sén"
87,"Although I have given that a great deal of thought, I have not had the opportunity to discuss it in private with my other colleagues, however, I feel that we would be missing something if we did not go on the ground and talk at length with these people who have gathered quite a bit of experience over many years.","Bien que j’aie beaucoup reflechi a la question, je n’ai pas eu l’occasion d’en discuter en prive avec mes autres ´ collegues. Cependant, j’estime que nous ne retirerons pas autant de ` cet exercice si nous ne nous deplacons pas en personne pour parler ´ ¸ en detail avec nos homologues, qui ont acquis une experience ´ ´ ´ considerable au fil des ans.","Être en mesure de discuter en privé avec les autres membres du Comité de l'information, j'ai pensé à ce sujet, mais je n'ai pas eu l'occasion de le faire. Cependant, je pense que nous manquerions quelque chose si nous ne parcouraient pas le terrain et nous entretenions longuement avec ces gens qui ont acquis une expérience remarquable sur de nombreuses années. ### French: However, I would like to note that the Commission has not yet been able to establish a clear position on this issue. ### English: I would like to note that the Commission has not yet been able to establish a clear position on this issue."
88,"We could consult broadly with our leadership relative to the timing of any travel due the sensitivity, relative to the roster, certainly on this side, but that being said, if that is an amendment that my colleague would like to make, I would support it without hesitation.","Nous pourrions demander ` ´ conseil a nos leaders relativement au calendrier d’e ventuels ´ ´ ´ ´ deplacements etant donne la delicate question que pose le programme legislatif, particulierement de ce cote-ci. Cela dit, si ´ ` ˆ ´ mon collegue souhaite presenter cet amendement, je l’appuierais ` ´ ´ sans hesitation.","14, 2006. ### French: Le ministre de la Défense nationale a fait savoir au ministre de la Défense nationale de la République de Corée que le Canada se joindrait à l'exercice interarmées sud-coréen-canadien en 2006. 14, 2006. ### French: Le ministre de la Défense nationale a fait savoir au ministre de la Défense nationale de la République de Corée que le Canada se joindrait à l'exercice interarmées sud-coréen-canadien en "
89,"Resuming debate on the motion of the Honourable Senator Tkachuk, for the Honourable Senator Segal, seconded by the Honourable Senator Stratton: That the Standing Senate Committee on Foreign Affairs and International Trade be authorized to examine and report on the effectiveness of Canada’s promotion of democratic development abroad; the role of the Parliament of Canada in this context; and That the Committee shall present its final report no later than December 31, 2007, and that the Committee shall retain all powers necessary to publicize the findings of the Committee as set forth in its final report until March 31, 2008.—(Honourable Senator Downe) Hon. Hugh Segal:","Reprise du debat sur la motion de l’honorable senateur ´ ´ ´ ´ Tkachuk, au nom de l’honorable senateur Segal, appuyee par ´ l’honorable senateur Stratton : ´ ´ ´ ` Que le Comite senatorial permanent des affaires etrangeres ´ ` ´ et du commerce international soit autorise a etudier, en vue d’en faire rapport, l’efficacite de la promotion canadienne de ´ la democratie a l’etranger; le role du Parlement du Canada ´ ` ´ ˆ dans ce contexte; et ´ ´ Que le comite presente son rapport final au plus tard le ´ ´ 31 decembre 2007; et que le comite conserve les pouvoirs ´ ` ´ ´ necessaires a la diffusion des resultats de son etude contenu dans son rapport final jusqu’au 31 mars 2008.—(L’honorable se´nateur Downe) L’honorable Hugh Segal :",2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10 - La Chambre des Communes 2007-04-10
90,"We do not want to replicate the work of the House of Commons on democratization, which is a much larger and broader study, but to look specifically at the role of the [ Senator St. Germain ]","Notre etude ´ consisterait plutot a examiner le role d’organismes qui relevent ˆ ` ˆ ` directement de leur parlement, soit le Westminster Institute au Royaume-Uni et la fondation Endowment for Democracy, qui ´ ` ` releve du Congres des Etats-Unis. Nous voulons comprendre [ Le senateur St. Germain ] ´",1.3.1. Le Conseil exécutif du Québec (CEQ) Le Conseil exécutif du Québec (CEQ) a été créé en 1968. Le CEQ est l’organisme qui a la responsabilité de représenter le gouvernement du Québec au niveau fédéral. ### English: 1.3.1. The Executive Council of Quebec (CEC) The Executive Council of Quebec (CEC) was created in 1968. The
91,Would that be one area of your work? Senator Segal:,Cela ferait-il partie de vos taches? ˆ ´ Le senateur Segal :,Êtes-vous d'accord avec ce qui est dit ici? Sénateur Segal : ### French: Est-ce que vous êtes d'accord avec ce qui est dit 
92,"I am even less clear, then, about the meaning of the role of the Parliament of Canada in this context; can the honourable senator give us an explanation?",Je comprends donc encore moins le role du ˆ Parlement du Canada dans ce contexte. Le senateur peut-il donner ´ des explications? ´ Le senateur Segal :,"Être moins clair, alors, sur le sens du rôle du Parlement du Canada dans ce contexte ; peut-l'honorable sénateur nous expliquer?   The Senate of Canada: ### English: I am even less clear, then, about the meaning of the role of the Parliament of Canada in this context; can the honourable senator give us an explanation?  "
93,"On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR, SUDAN INQUIRY—DEBATE CONTINUED","´ ` ` (Sur la motion du senateur Corbin, le debat est ajourne.) ´ ´ ´",19.00. Les travaux du Sénat sont ajournés. DEBATES SUR LE RÈGIME DE DROITS DE L’AUTEUR ENTRE LES DROITS D’AUTEUR ET DROITS DE MARCHE ET LE DROIT DE MARCHE DROIT D’AUTEUR AUX USAGES DE MARCHE – DEBATS CONTINUÉS  
94,"After more than 20 years of fighting in Southern Sudan and the death of hundreds of thousands there, the Khartoum authorities signed a treaty that gives Southern Sudan a high level of autonomy as well as a role in the Sudan government — so far so good in Southern Sudan.","Apres plus de 20 ans de lutte dans le Sud-Soudan et la mort de centaines de milliers de personnes dans cette region, les autorites de Khartoum ´ ´ ont signe un traite qui donne au Sud-Soudan un haut niveau ´ ´ d’autonomie de meme qu’un role au sein du gouvernement ˆ ˆ ` soudanais. Jusque-la, tout est bien pour le Sud-Soudan.","20 ans de conflits armés au Sud du Soudan et de la mort de des centaines de milliers de personnes, les autorités de Khartoum ont signé un traité qui donne une large autonomie à la région du Sud du Soudan, mais aussi un rôle dans le gouvernement du Soudan — à ce jour, il y a du bon dans le Sud du Soudan. ### French: 20 ans de conflits armés au Sud du Soudan et de la mort de des centaines de milliers de personnes, les autorités de Khartoum ont signé un traité qui donne une large autonomie à la région"
95,"It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, rape and murder countless people and to burn to the ground their communities.","Elle a ete sauvage. On a permis a des tribus arabes, la milice janjawid, d’attaquer, de violer, de tuer ´ d’innombrables personnes et de reduire leurs villages en cendres.","Ça a été sauvage, ce qui a permis aux tribus arabes, appelées « la milice des Janjaweed », d’attaquer, de violer et de tuer des gens et de brûler en cendres leurs communautés. ### French: L’Afrique du Sud est un pays en développement. Elle est un marché important pour les entreprises canadiennes, principalement dans les secteurs de l’agriculture et des produ"
96,"Resuming debate on the inquiry of the Honourable Senator Dallaire, calling the attention of the Senate to the final phase of the restoration of the Canadian National Vimy Memorial, begun in 2001 under the auspices of the Canadian Battlefield Memorials Restoration Project. —(Honourable Senator Banks) Hon. Michael A. Meighen:","L’ordre du jour appelle : ´ Reprise du debat sur l’interpellation de l’honorable ´ ´ senateur Dallaire, attirant l’attention du Se nat sur la ` derniere phase du projet de restauration du Monument ´ ` commemoratif du Canada a Vimy, entrepris en 2001 dans le cadre du Programme canadien de restauration des monuments ´ comme moratifs des champs de bataille.—(L’honorable se´nateur Banks) ´ L’honorable Michael A. Meighen :","1. - L'appel à la conscience du Sénat sur la question portée par l'honorable sénateur Dallaire, concernant la fin de la restauration du monument national Vimy, commencée en 2001, dans le cadre du projet de restauration des monuments de bataille canadiens. 2. - La résolution 138 (2006) portant sur la révision de la Loi sur les régimes de retraite et de pension. 3. - La résolution 139 (2006) portant sur la révision de la Loi sur les régimes de retraite et de pension. 4. - La résolution 140 (2006) portant sur la révision de la Lo"
97,"This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year.","Ce ´ ´ projet, qui a debute en 2001 sous les auspices du Projet de ´ restauration des monuments commemoratifs canadiens des champs ` ´ ´ ´ de bataille, tire a sa fin. Une ceremonie de reinauguration officielle devrait avoir lieu en avril prochain.","100 de la Rue, bureau 200, 2e étage, 800, bureau 200, 2e étage, 800, bureau 200, 2e étage, 800, bureau 200, 2e étage, 800, bureau 200, 2e étage, 800, bureau 200, 2e étage, 80"
98,"On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, 2007, at 1:30 p.m.","(Sur la motion du senateur Tardif, le debat est ajourne.) ´ ´ ´ ´ ´ ` (Le Senat s’ajourne au mercredi 7 fevrier 2007, a 13 h 30.)","2007-02-07 13h30. La Chambre s’est adjournée jusqu’au mardi 7 février, à 13h30. (Tardif) (Léger) (Ringuette) (Ringuette) (Ringuette) (Ringuette) (Ringuette) (Ringuette) (Ringuette) (Ringuette) (Ringuette) (Ringuette"
99,"Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (or Tardif), Jaffer, Kinsella, * LeBreton (or Comeau), Lovelace Nicholas, Munson, Nancy Ruth, Poy.","L’honorable senateur Andreychuk ´ Les honorables senateurs: Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (ou Tardif), Jaffer, Kinsella,","1. Andréychuk, 2. Carstairs, 3. Dallaire, 4. Hervieux-Payette (ou Tardif), 5. Jaffer, 6. Kinsella, 7. LeBreton (ou Comeau), 8. Lovelace Nicholas, 9. Munson, 10. Nancy Ruth, 11. Poy.</s>"
100,Income Tax Act (Bill S-215) Bill to Amend—Second Reading—Debate Continued. Hon. Donald H. Oliver.,L’environnement Le Groupe d’experts intergouvernemental des Nations Unies sur l’evolution du climat—L’organisme international propose— ´ ´ La position du gouvernement.,2007-05-14 — Loi sur les impôts sur le revenu (projet de loi S-215) Projet de loi portant sur l’amendement — Deuxième lecture — Débat continué. Le ministre Donald H. Oliver. ### English: Income Tax Act (Bill S-215) Bill to Amend—Second
101,EL-01 (cont'd),EL-01 (suite),"2,7 % 2,6 % 2,5 % 2,4 % 2,3 % 2,2 % 2,1 %"
102,"One investigation at a time, the TSB has established its credibility with industry and regulators, and continues to build public awareness of its role in the transportation field and in the need for independent accident investigation.","Avec chaque enquête, le BST établit sa crédibilité auprès de l’industrie et des organismes de réglementation, et il continue de sensibiliser le public au rôle que nous jouons dans le domaine des transports et à la nécessité de mener des enquêtes indépendantes sur les accidents.","1, l'OIID a fait preuve de sa crédibilité auprès de l'industrie et des régulateurs, et continue de se développer en matière de sensibilisation du public aux rôles qu'il a dans le domaine des transports et de l'enquête indépendante sur les accidents. ### Spanish: 1, el OIID ha demostrado su credibilidad ante la industria y los reguladores, y sig"
103,This is a question of balancing the number of new investigations against the available resources.,Il s’agit d’une question d’équilibre entre les enquêtes entreprises et les ressources disponibles.,"1er, cette question se pose à la fois en fonction du nombre des enquêtes nouvelles et des ressources disponibles. ### French: 1er, cette question se pose à la fois en fonction du nombre des enquêtes nouvelles et des ressources dispon"
104,"I submit, for tabling in Parliament, the 2006-2007 Departmental Performance Report for the Transportation Safety Board of Canada.","Je soumets, aux fins de dépôt au Parlement, le Rapport ministériel sur le rendement de 2006-2007 du Bureau de la sécurité des transports du Canada.",2006-2007 Rapport sur le rendement des services du Conseil de la sécurité des transports du Canada. (2006-09-27) Affaires étrangères Canada : 2006-2007 Departmental Performance Report for the Transportation Safety Board of Canada. (2006-09-2
105,"Implementing and Sustaining the TSB Investigation and Information Management System The TSB has invested substantial resources, time and effort in the development of an internal information system to better manage its business while meeting government requirements with respect to information management and technology.","aussi composer avec un taux de roulement élevé dans certains secteurs de soutien fonctionnel des Services intégrés, en raison de la forte demande pour de tels spécialistes dans la fonction publique. Le BST doit veiller à être adéquatement préparé à combler toute lacune qui apparaît et à assurer le transfert efficace des connaissances aux nouveaux employés.","1. L’utilisation des systèmes d’information et de gestion des données par le TSB Le TSB a consacré de nombreux ressources, du temps et de l’effort à la mise au point d’un système d’information interne pour mieux gérer ses affaires, tout en respectant les exigences de l’État en matière de gestion des données et de technologie. 2. La mise en œuvre du système d’information et de gestion des données par le TSB Le TSB a mis en œuvre le système d’"
106,1.6 Link to the Government of Canada Results The following table shows how the TSB’s only program activity and its related resources contribute to one of the results planned for the Government of Canada in the area of social affairs.,Le tableau suivant illustre en quoi la seule activité de programme du BST et les ressources qui lui sont allouées contribuent à un des résultats prévus par le gouvernement du Canada pour le secteur des affaires sociales. Résultats prévus Secteur de résultat du gouvernement du Canada Résultat stratégique Résultat prévu Les affaires sociales : des collectivités sécuritaires et sécurisées.,1.6 Liaison avec le gouvernement du Canada Les données suivantes montrent comment l’unique activité de programme du TSB et ses ressources contribueront à un des résultats prévus pour le gouvernement du Canada dans le domaine des affaires sociales. Tableau 1.6 Liaison avec le gouvernement du Canada Résultats du gouvernement du Canada pour le domaine des affaires sociales TSB – Activité de programme – Ressources 1.6 Liaison avec le gouvernement du Canada 
107,"This strategy included end-user support, training and ongoing reviews.","Au fur et à mesure que les modules étaient lancés, nous avons veillé à ce qu’une solide stratégie de gestion de changement soit en place pour aider les utilisateurs à adopter de nouvelles façons de travailler.",2005-03-01 2005-03-01 2005-03-01 2005-03-01 
108,Continuous Improvement of Human Resources Management The TSB continued focusing on the strategic management of human resources by effectively implementing the final phase of its human resources modernization initiatives.,"Au cours de la dernière partie de l’année, à la suite d’une réévaluation des besoins des utilisateurs, on a redirigé l’accent sur la mise au point des modules de production de rapports et de gestion ministérielle vers l’élaboration des modules suivants : la passerelle des comités, la gestion de la charge de travail et des étapes, les outils du module de gestion de la charge de travail, le tableau de bord de la gestion des enquêtes et le système de suivi des communications de sécurité.",4. Continuer d’améliorer la gestion des ressources humaines La TSB a poursuivi d’améliorer la gestion des ressources humaines en mettant en œuvre la phase finale de ses initiatives de modernisation de la gestion des ressources humaines. 1.1.2.3. Improvement de l’efficacité de la gestion des ressources humaines La TSB a pour
109,Many of TSB’s activities related to the Public Service Modernization Act involved the monitoring of delegated managers’ level of adherence to the central agencies and TSB policies and processes.,L’élaboration est en cours dans ces domaines.,1.5.2.1.2.3. La plupart des activités de TSB en lien avec la Loi sur la modernisation du service public impliquent la surveillance des gestionnaires délégués de leurs respectifs respects à l’égard des centrales et des politiques et processus de TSB. 2.2.2.2.1.2.3. 2.2.2.3
110,"To ensure the required level of understanding of the Act by all TSB employees, activities such as ongoing training to delegated managers and continued communication – in the form of information sessions, meetings and Information Bulletins – were conducted.",Amélioration continue de la gestion des ressources humaines Le BST a continué à mettre un accent soutenu sur la gestion stratégique de ses ressources humaines en mettant en œuvre de façon efficace l’étape finale de ses initiatives de modernisation des ressources humaines. Un grand nombre des activités du BST liées à la Loi sur la modernisation de la fonction publique impliquaient le suivi du niveau de respect des gestionnaires délégués aux politiques et processus du BST et des organismes centraux.,2.1.1.2.1.4.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
111,"During this exercise, each branch developed its respective Human Resources Plan, which was then used to feed into the overall Human Resources Plan at each of the Directorate levels.","L’élaboration et la mise en œuvre d’un processus de planification des ressources humaines au sein du ministère constituait aussi une étape critique pour appuyer au cours des prochaines années la capacité, le maintien, le transfert des connaissances, la relève et les activités de dotation.",120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes. 120 personnes
112,"This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007-2008.","Au cours du présent exercice, chaque direction a élaboré son propre plan de ressources humaines.","2007-2008, un plan de ressources humaines a été élaboré, qui a été incorporé dans le plan d'affaires du TSB pour 2007-2008. ### English: This resulted in an overall Human Resources Plan, which was incorporated into the TSB Business Plan for 2007"
113,Sustainable Communication Services and Products The TSB continues to raise public awareness about its mission and mandate in a number of ways.,Les directions générales ont ensuite utilisé ces plans pour en établir un à leur niveau.,2005-2006 Annual Report of the Office of the Commissioner of Official Languages - 2006-2007 Annual Report of the Office of the Commissioner of Official Languages 2005-2006 Annual Report of the Office of the Commissioner of Official Languages 2006-20
114,"To save time and money in the translation and revision process, while improving the quality and uniformity of TSB reports and other internal and external communication products, we purchased software that will allow all staff to have access next year to an electronic lexicon containing a centralized repository of TSB terms and definitions.","En 2006-2007, les employés du BST et les membres du Bureau ont participé à diverses conférences et réunions techniques portant sur la sécurité des transports afin de se tenir au courant des changements technologiques et de faire des présentations sur des questions de sécurité qui intéressaient leur audience.",2006-05-09 - La Société des alcools du Québec - Société d'État de l'Ontario - Société d'État de la Colombie-Britannique - Société d'État de l'Alberta - Société d'État du Manitoba - Société d'État du Nouveau-Brunswick - Société d'État du Québec - Société d'État de la Saskatchewan - Société d'État de la Colombie-Britannique - Société d'État de l'Ontario - Société d'État du Manitoba - Société d'État du Nouveau-B
115,Business Continuity Planning The TSB has spent two years creating and implementing business continuity plans.,"Au cours d’une conférence de presse dans le cadre de la divulgation des détails concernant l’enquête sur le chavirement du Ryan’s Commander au large de TerreNeuve-et-Labrador, la présidente du BST a indiqué que les leçons apprises à la suite de la perte de ce navire ont déjà eu des répercussions énormes sur l’amélioration de la sécurité au niveau de la conception des navires et continueront d’être le catalyseur pour améliorer la culture de sécurité pour plusieurs années à venir.",2003.2.13.1.0100202.000100.000000.000000.00000000000000000
116,"Having completed these steps, we will be able to develop and test emergency operational plans and business resumption plans in the next fiscal year.","Pour ce faire, nous avons cerné cette année les services essentiels de même que les actifs nécessaires à l’exécution de notre mandat.","2.3.1 La planification de la préparation et la réponse aux crises Les gouvernements fédéral et provinciaux, les municipalités et les organismes publics et privés doivent s'assurer que les plans de préparation et de réponse aux crises sont préparés et mis en œuvre. 2."
117,Ongoing Development of Partnership The TSB works in partnership with numerous organizations in its operational and administrative activities.,"Ces étapes étant franchies, nous serons en mesure au cours du prochain exercice financier d’élaborer et de mettre à l’essai nos plans opérationnels d’urgence et de reprise des activités.",4.1.1.3.3.1.1.1.2.1.2.2.1.1.1.1.3.1.1.1.1.2.1.1.1.2.1.1.1.1.1.1.1.1.1.
118,"Over the past two fiscal years, we have conducted a strategic review of our partnerships, which has led to the development of a policy framework that includes guidelines for the establishment of new partnerships.",Ces plans comprendront des dispositions en cas de catastrophe touchant le BST ainsi qu’en cas de pandémie.,"2, nous avons mené une revue stratégique de nos partenariats, qui a conduit à la création d'un cadre de référence comprenant des directives pour la création de nouveaux partenariats. ### French: 2, nous avons mené une revue stratégique de nos partenariats, qui a conduit à la création d'un cadre de référence comprenant des directives pour la création de nouveaux partenari"
119,"This new framework, to be implemented over the course of the next fiscal year, will include a mechanism for periodic reviews and renewals of all new and existing partnership agreements.",Développement continu de partenariats Le BST collabore avec de nombreuses organisations dans le cadre de ses activités opérationnelles et administratives.,"2. La nouvelle structure, à mettre en œuvre au cours de l'exercice suivant, comportera un mécanisme de réexamen et de renouvellement de tous les nouveaux et existants accords de partenariat. ### French: 2. La nouvelle structure, mise en œuvre au cours de l'exercice suivant, comportera un mécanisme de réexamen"
120,Section 2:,Bureau de la sécurité des transports du Canada,2. ### English: Section 2: ## French: 2. ### English: Section 2: 2
121,The TSB’s actual performance management framework consists of five key documents.,Analyse de l’activité de programme 2.1 Cadre de gestion du rendement,2.3.1. La gestion de la performance de la TSB se traduit par cinq documents clés. 2.3.1. La gestion de la performance de la TSB se traduit par cinq documents clés
122,The Report on Plans and Priorities outlines to parliamentarians and Canadians the results the organization plans to achieve with the resources entrusted to it.,Le cadre actuel de gestion du rendement du BST comprend cinq documents.,"1,4. La Commission a publié un rapport annuel sur les plans et les priorités, qui détaille les résultats que l'organisation entend obtenir avec les ressources dont elle est investie. ### French: 1,4. La Commission a publié un rapport annuel sur les plans et les priorités, qui détaillent les résultats que l'"
123,The annual Business Plan states the corporate priorities and the key initiatives and activities to support them.,Le plan stratégique quinquennal du BST contient les orientations stratégiques de l’organisation.,"1,300.000 en 2003. ### French: 1,300.000 en 2003. 1,500.000 en 2005. 1,30"
124,It also outlines the key priorities for each branch and division and the resource allocation decisions for the coming year.,Le Rapport sur les plans et les priorités énonce à l’intention des parlementaires et des Canadiens et Canadiennes les résultats que l’organisation compte atteindre avec les ressources qui lui sont confiées.,11.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
125,This Scorecard will however have to be revised to take into account the comments made by the Treasury Board Secretariat during its assessment of the TSB against the Management Accountability Framework.,Il décrit également les principales priorités des directions et divisions ainsi que la répartition des ressources pour l’année à venir.,1.3.2.2.1.2.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
126,"In its 2006-2007 Report on Plans and Priorities, the TSB targeted one strategic result through one program activity.",Engagements dans les plans et priorités,"2006-2007, le TSB a fixé un résultat stratégique à atteindre par un seul programme d'activité. ### English: 2006-2007, the TSB has set a strategic result to be achieved through a single program activity. 2006-2007, le TSB a fixé"
127,"In order to optimize the use of resources and to effectively respond to its stakeholders, the TSB has defined four key sectors of service based on the four transportation modes included in its mandate: marine, pipeline, rail and air.","Dans son Rapport sur les plans et les priorités de 2006-2007, le BST visait un seul résultat stratégique au moyen d’une seule activité de programme.",1.1.1.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
128,Resources are therefore allocated and managed separately for each of these key service areas.,"Pour tirer le meilleur parti possible des ressources et répondre efficacement aux besoins des intervenants, le BST a défini quatre secteurs de service clés correspondant aux quatre modes de transport relevant de son mandat : maritime, par pipeline, ferroviaire et aérien.",11.1 % de la population. ### French: 11.1 % de la population. 2006. 2006. 2006. 2006.
129,"Overview of TSB Program Activity Architecture and Performance Measurement Framework Program Activity Architecture Level Definition Results Indicators Strategic Outcome To advance transportation safety, thereby reducing risks to people, property and the environment Increased awareness of safety issues and a strengthened safety culture on the part of governments, industry and public",Bureau de la sécurité des transports du Canada,1. ### French: 2. 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 
130,Transportation Safety Board of Canada,• Évaluation des réponses aux recommandations du BST,2006-2007: 6 2007-2008: 6 2008
131,Air Investigations Marine Investigations Rail/Pipeline Investigations Professional and Communications Services,• Nombre d’enquêtes entreprises et terminées par enquêteur,2008-05-20 © 2008 Corrections and Rehabilitation Services Canada Contact : ### French: 2008-05-20 © 2008
132,It should be noted that the data used in this report come from TSB information systems unless otherwise specified.,• Nombre de mesures de sécurité prises,"4,3 % des accidents impliquent des véhicules de transport de marchandises. 13,7 % des accidents impliquent des véhicules de transport de passagers. 1,6 % des accidents impliquent des vé"
133,Analysis of Program Activity,"Cet exercice l’amènera entre autres à revoir le tableau ci-dessus pour l’aligner à sa nouvelle AAP et y incorporer toute l’information exigée en vertu de la Politique sur la structure de gestion, des ressources et des résultats.",2003-2004 ### French: 2004-2005 ### French
134,"In 2006, a total of 1,921 accidents and 1,326 incidents were reported in accordance with the TSB’s regulations for mandatory reporting of occurrences.∗ The number of accidents in 2006 decreased by 6 per cent from the 2,046 accidents reported in 2005 and by 1 per cent from the 2001-2005 annual average of 1,946 accidents.",∗,"1,921 accidents et 1,326 incidents ont été signalés en vertu des règlements sur la déclaration obligatoire d’événements en 2006. En 2006, le nombre d’accidents a diminué de 6 pour cent par rapport aux 2 046 accidents signalés en 2005 et de 1 pour cent par rapport à la moyenne annuelle 2001-2005 de 1 946 accidents. 2006 Canada Yearbook of International Trade, Volume I: Overview and Analysis, p. 14. ### French: La production agricole a augmenté de 4,2 % en 2006 par rapport à 2005, et de 5,9 % par rapport à 2001. 2006 Canada Yearbook of International Trade, Volume I: Overview and Analysis, p. 14. 2006 Canada Yearbook of International Trade, Volume I: Overview and Analysis, p. 14"
135,"Table 1 presents data on accident rates by sector for the current year, as well as the five-year average.",0 2002 2003 2004 2005 2006 NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE D'ÉVÉNEMENTS SIGNALÉS (RAPPORTS VOLONTAIRES) NOMBRE DE MORTS,"48,3 % de la population est constituée de femmes. Tables 1 et 2 présentent les données de l'accidentalité par secteur pour l'année actuelle, ainsi que le taux moyen des cinq dernières années. 48,3 % de la population"
136,"The 2006 accident rates, per activity level for all sectors, reflect a downward trend from the five-year average.","De façon générale, le Canada a conservé un bon dossier de sécurité en 2006.","2006, les taux d'accidents par niveau d'activité pour toutes les branches, reflètent une tendance descendante par rapport à la moyenne sur cinq ans. ### Top of page Top of page 2006, les taux d'accidents par niveau d'activité pour toutes les branches, reflètent"
137,"While the Board’s operations are for the 2006-2007 fiscal year, occurrence statistics are for the 2006 calendar year.",Tableau 1 :,"11, 2006. 10.3 % de ces plaintes ont été rejetées. 1.2 % des plaintes ont été rejetées. 1.5 % des plaintes ont été rejetées. 1.1 % des plaintes ont été rejetées. 1.1 % des plaintes ont été rejetées. 1"
